timestamp,pose.x,pose.y
33462,-0.036167602986097336,-0.01889907754957676
33502,-0.029719870537519455,-0.0189316775649786
33542,-0.033245086669921875,-0.013441134244203568
33582,-0.033736951649188995,-0.010559764690697193
33622,-0.028079351410269737,-0.011860571801662445
33662,-0.027229640632867813,-0.012604744173586369
33702,-0.021447546780109406,-0.010876893065869808
33742,-0.021757811307907104,-0.013054602779448032
33782,-0.026711439713835716,-0.012576092034578323
33822,-0.025153277441859245,-0.012928803451359272
33862,-0.023133577778935432,-0.010217106901109219
33902,-0.02347186952829361,-0.012271462008357048
33942,-0.024641279131174088,-0.013544727116823196
33982,-0.026399418711662292,-0.012721538543701172
34022,-0.0277822595089674,-0.010129321366548538
34062,-0.029776904731988907,-0.006769630592316389
34102,-0.030929621309041977,-0.0072038141079247
34142,-0.028309034183621407,-0.008170802146196365
34182,-0.02576030045747757,-0.011138886213302612
34222,-0.026601428166031837,-0.013381263241171837
34262,-0.02680090256035328,-0.016027864068746567
34302,-0.029916349798440933,-0.014185038395226002
34342,-0.027327874675393105,-0.01639994978904724
34382,-0.029897501692175865,-0.015585595741868019
34422,-0.029101841151714325,-0.020721683278679848
34462,-0.02997424826025963,-0.02425302565097809
34502,-0.03146538883447647,-0.022021299228072166
34542,-0.02400301955640316,-0.022356847301125526
34582,-0.02310296520590782,-0.02122364565730095
34622,-0.02500821091234684,-0.01974046416580677
34662,-0.025910187512636185,-0.020578036084771156
34702,-0.02458140254020691,-0.020090654492378235
34742,-0.021181542426347733,-0.0204900112003088
34782,-0.021924905478954315,-0.019879894331097603
34822,-0.022443516179919243,-0.014994582161307335
34862,-0.02210540883243084,-0.015314625576138496
34902,-0.02798512578010559,-0.012823027558624744
34942,-0.03184881433844566,-0.016385218128561974
34982,-0.03535035252571106,-0.017526043578982353
35022,-0.03441740572452545,-0.01669822447001934
35062,-0.034775324165821075,-0.017884425818920135
35102,-0.03376489132642746,-0.0219804085791111
35142,-0.03788299486041069,-0.023524362593889236
35182,-0.03897742182016373,-0.022966932505369186
