30744.0,-0.021586300805211067,-0.08088874071836472,0.30574631690979004
30764,-0.017802152782678604,-0.07797280699014664,0.30611440539360046
30784,-0.013675726018846035,-0.07671479135751724,0.2980358600616455
30804,-0.013665350154042244,-0.0853196233510971,0.30478203296661377
30824,-0.011976581066846848,-0.08553849905729294,0.30876103043556213
30844,-0.011500589549541473,-0.08196858316659927,0.31283068656921387
30864,-0.009078551083803177,-0.08407776802778244,0.3168138265609741
30884,-0.01789061911404133,-0.08771507441997528,0.3295581042766571
30904,-0.017215652391314507,-0.08823313564062119,0.331813246011734
30924,-0.021133895963430405,-0.08253466337919235,0.3303353786468506
30944,-0.015397351235151291,-0.0871782973408699,0.3347703218460083
30964,-0.013756822794675827,-0.08717813342809677,0.33451220393180847
30984,-0.01691492833197117,-0.08919773250818253,0.3387909233570099
31004,-0.01910063624382019,-0.08972718566656113,0.34448447823524475
31024,-0.01691526547074318,-0.09104190021753311,0.35271739959716797
31044,-0.0157827939838171,-0.08761198073625565,0.3549412190914154
31064,-0.015016376040875912,-0.08559801429510117,0.3544159531593323
31084,-0.014466063119471073,-0.09079352766275406,0.35647884011268616
31104,-0.012956256046891212,-0.09467796981334686,0.3602462112903595
31124,-0.014520476572215557,-0.09532741457223892,0.36387038230895996
31144,-0.01429163571447134,-0.10133925825357437,0.36164265871047974
31164,-0.009903999045491219,-0.10268784314393997,0.3578590154647827
31184,-0.008975536562502384,-0.09473282098770142,0.35010600090026855
31204,-0.007358313538134098,-0.09889525920152664,0.34519511461257935
31224,-0.00561952730640769,-0.10463134944438934,0.345765084028244
31244,-0.011409664526581764,-0.10431109368801117,0.34539562463760376
31264,-0.010763779282569885,-0.11046537011861801,0.34826213121414185
31284,-0.009365363977849483,-0.11053832620382309,0.3437485992908478
31304,-0.010900034569203854,-0.11304506659507751,0.34554192423820496
31324,-0.011446659453213215,-0.11345549672842026,0.3469293713569641
31344,-0.017300309613347054,-0.1154443621635437,0.35217225551605225
31364,-0.019545814022421837,-0.11568291485309601,0.35234200954437256
31384,-0.019732201471924782,-0.11849962174892426,0.3554072976112366
31404,-0.021022526547312737,-0.1218099370598793,0.35440632700920105
31424,-0.018649684265255928,-0.11682475358247757,0.34580177068710327
31444,-0.01644943840801716,-0.11452929675579071,0.3414295017719269
31464,-0.019433502107858658,-0.11098252981901169,0.33702734112739563
31484,-0.019496005028486252,-0.10827095806598663,0.33955806493759155
31504,-0.01923903450369835,-0.10946629196405411,0.3309004604816437
31524,-0.02320278435945511,-0.10980716347694397,0.3363614082336426
31544,-0.020646236836910248,-0.10924697667360306,0.3327954113483429
31564,-0.02073436789214611,-0.10413753986358643,0.33115702867507935
31584,-0.021546319127082825,-0.10486922413110733,0.3405373990535736
31604,-0.026132479310035706,-0.10258596390485764,0.33858951926231384
31624,-0.021988697350025177,-0.10207567363977432,0.3306032419204712
31644,-0.025050882250070572,-0.10429645329713821,0.3317480981349945
31664,-0.027847766876220703,-0.10228220373392105,0.33816730976104736
31684,-0.027732782065868378,-0.10089706629514694,0.342608779668808
31704,-0.03151189163327217,-0.10029684752225876,0.3436288833618164
31724,-0.03260570392012596,-0.10231862217187881,0.3459235727787018
31744,-0.03297778591513634,-0.10410816222429276,0.3408672511577606
31764,-0.03810768947005272,-0.10327151417732239,0.3391836881637573
31784,-0.04147304594516754,-0.09913954138755798,0.3402274250984192
31804,-0.041268981993198395,-0.09795955568552017,0.3333245813846588
31824,-0.043898895382881165,-0.09975005686283112,0.33487778902053833
31844,-0.045048121362924576,-0.10211851447820663,0.34060749411582947
31864,-0.042936913669109344,-0.1016119197010994,0.3371226191520691
31884,-0.04361051693558693,-0.09575497359037399,0.3356025218963623
31904,-0.04456083104014397,-0.09837860614061356,0.3451874852180481
31924,-0.040954846888780594,-0.09879150241613388,0.3447262942790985
31944,-0.03859326243400574,-0.10003677755594254,0.3352466821670532
31964,-0.038844797760248184,-0.09794753044843674,0.3315771222114563
31984,-0.03748110681772232,-0.0966559574007988,0.3292131721973419
32004,-0.04177587106823921,-0.09877150505781174,0.32184118032455444
32024,-0.03896458074450493,-0.09390121698379517,0.3169187903404236
32044,-0.03957885131239891,-0.08840330690145493,0.31145140528678894
32064,-0.041464030742645264,-0.08995876461267471,0.3109966218471527
32084,-0.03564818575978279,-0.08544646203517914,0.303027868270874
32104,-0.03453997150063515,-0.08984160423278809,0.3033294379711151
32124,-0.02960970439016819,-0.08958801627159119,0.30023181438446045
32144,-0.029297905042767525,-0.08909153938293457,0.30220821499824524
32164,-0.025448141619563103,-0.095219187438488,0.30810466408729553
32184,-0.02935435064136982,-0.09731066972017288,0.30682554841041565
32204,-0.03145936504006386,-0.10223269462585449,0.31885606050491333
32224,-0.02850789949297905,-0.09990335255861282,0.3105807900428772
32244,-0.030277051031589508,-0.10117761045694351,0.3094070851802826
32264,-0.03179100900888443,-0.09908121079206467,0.3097383677959442
32284,-0.031744249165058136,-0.10280105471611023,0.309325248003006
32304,-0.032635338604450226,-0.1024072915315628,0.31094709038734436
32324,-0.030224354937672615,-0.10556827485561371,0.3126426339149475
32344,-0.026616506278514862,-0.11055825650691986,0.3212760388851166
32364,-0.03139384090900421,-0.11883220076560974,0.3315470814704895
32384,-0.028491169214248657,-0.12042108178138733,0.3365824520587921
32404,-0.02988404780626297,-0.12693125009536743,0.3447343707084656
32424,-0.023996269330382347,-0.132167249917984,0.35188135504722595
32444,-0.023349760100245476,-0.14082162082195282,0.3602810502052307
32464,-0.02019697055220604,-0.1432449072599411,0.3618825674057007
32484,-0.017872927710413933,-0.1381533294916153,0.35366517305374146
32504,-0.017047807574272156,-0.13996997475624084,0.34399399161338806
32524,-0.01809854991734028,-0.14385013282299042,0.3504309058189392
32544,-0.014504636637866497,-0.13689611852169037,0.34812575578689575
32564,-0.011061972007155418,-0.1362977921962738,0.3484184741973877
32584,-0.012384090572595596,-0.14012813568115234,0.3523288667201996
32604,-0.015588217414915562,-0.13736332952976227,0.3570849597454071
32624,-0.015322523191571236,-0.12787720561027527,0.3576424717903137
32644,-0.015724508091807365,-0.12305492162704468,0.3617066740989685
32664,-0.014964953996241093,-0.12003877758979797,0.36338114738464355
32684,-0.010559276677668095,-0.1194143071770668,0.35669946670532227
32704,-0.015315931290388107,-0.12584801018238068,0.36536744236946106
32724,-0.019611911848187447,-0.12364380061626434,0.36586546897888184
32744,-0.017171137034893036,-0.12742573022842407,0.3716520369052887
