34474.0,0.017897559329867363,-0.035140685737133026,0.16993360221385956
34494,0.02492682822048664,-0.03812698647379875,0.1714773029088974
34514,0.025461990386247635,-0.045815013349056244,0.18871134519577026
34534,0.03184998780488968,-0.056903574615716934,0.18619410693645477
34554,0.029547590762376785,-0.062444061040878296,0.1889064460992813
34574,0.028262505307793617,-0.06839118897914886,0.19438505172729492
34594,0.031912073493003845,-0.07586964219808578,0.19175401329994202
34614,0.04145257920026779,-0.0836469754576683,0.18562626838684082
34634,0.04767968878149986,-0.09113448113203049,0.18891799449920654
34654,0.053592439740896225,-0.09596407413482666,0.19368869066238403
34674,0.04994567111134529,-0.10049691051244736,0.2000192403793335
34694,0.05139319226145744,-0.10091401636600494,0.20796778798103333
34714,0.05963214486837387,-0.10395612567663193,0.2011922150850296
34734,0.06551232188940048,-0.10623426735401154,0.2035405933856964
34754,0.06863194704055786,-0.11033327877521515,0.19969093799591064
34774,0.07110002636909485,-0.112748883664608,0.20371676981449127
34794,0.08108557015657425,-0.11281803995370865,0.19634495675563812
34814,0.0800580382347107,-0.11854857206344604,0.2030196487903595
34834,0.08267848193645477,-0.12246073782444,0.19691035151481628
34854,0.08586406707763672,-0.12649516761302948,0.19353225827217102
34874,0.08605267107486725,-0.1307651698589325,0.20036271214485168
34894,0.08562809228897095,-0.1340019702911377,0.19969679415225983
34914,0.08364997804164886,-0.13649623095989227,0.20549626648426056
34934,0.08554503321647644,-0.1416105329990387,0.20661017298698425
34954,0.0869368314743042,-0.14528092741966248,0.21201959252357483
34974,0.0852239578962326,-0.14773426949977875,0.2145957052707672
34994,0.08106357604265213,-0.1554197371006012,0.21915443241596222
35014,0.07957065850496292,-0.15776392817497253,0.22333426773548126
35034,0.07996640354394913,-0.15691635012626648,0.2234250158071518
35054,0.07804559916257858,-0.1598050594329834,0.22453120350837708
35074,0.07194504141807556,-0.16152028739452362,0.2291676104068756
35094,0.07244884222745895,-0.15995769202709198,0.22578269243240356
35114,0.08035695552825928,-0.15952377021312714,0.2211216390132904
35134,0.08251230418682098,-0.16003337502479553,0.21920505166053772
35154,0.08029953390359879,-0.16189372539520264,0.22470538318157196
35174,0.07540828734636307,-0.16677843034267426,0.23017849028110504
35194,0.07804000377655029,-0.16743507981300354,0.22523485124111176
35214,0.08156399428844452,-0.17067988216876984,0.22481565177440643
35234,0.07874700427055359,-0.17245468497276306,0.22951292991638184
35254,0.07790706306695938,-0.1806594282388687,0.24635900557041168
35274,0.07288264483213425,-0.17757950723171234,0.24951021373271942
35294,0.06735868006944656,-0.1737743467092514,0.25155436992645264
35314,0.06120675802230835,-0.16830305755138397,0.24603663384914398
35334,0.06458760052919388,-0.16978196799755096,0.2453838735818863
35354,0.06936277449131012,-0.17542794346809387,0.23880751430988312
35374,0.06554242223501205,-0.17799757421016693,0.24405524134635925
35394,0.05739453807473183,-0.1740967035293579,0.25013190507888794
35414,0.05013154819607735,-0.1777045726776123,0.2620248794555664
35434,0.04610804095864296,-0.170841246843338,0.26504021883010864
35454,0.05023159831762314,-0.16935870051383972,0.265166312456131
35474,0.05200903117656708,-0.17223843932151794,0.2640807032585144
35494,0.04499245062470436,-0.1700693666934967,0.26745104789733887
35514,0.044282086193561554,-0.17418809235095978,0.2772686779499054
35534,0.04936951771378517,-0.1669844388961792,0.2660309076309204
35554,0.05278060585260391,-0.167636901140213,0.2581184506416321
35574,0.05023941397666931,-0.17136062681674957,0.25832027196884155
35594,0.04440675675868988,-0.17270518839359283,0.265239953994751
35614,0.04689570888876915,-0.17715737223625183,0.2806401252746582
