timestamp,pose.x,pose.y
3123951,0.003364374628290534,-0.012308328412473202
3123971,-0.0020615693647414446,-0.011946571990847588
3123991,-0.0012505237245932221,-0.01129058375954628
3124011,0.0028663291595876217,-0.011706332676112652
3124031,0.0038595949299633503,-0.011305460706353188
3124051,0.003533416660502553,-0.01195248868316412
3124071,-0.0014860102673992515,-0.012289547361433506
3124091,0.0010416213190183043,-0.012301396578550339
3124111,-0.0013218780513852835,-0.01341265719383955
3124131,-0.003327717073261738,-0.01254970207810402
3124151,-0.0017827408155426383,-0.012886610813438892
3124171,-0.0011264003114774823,-0.009556821547448635
3124191,-0.0005145216709934175,-0.0122166583314538
3124211,0.0017030228627845645,-0.010190747678279877
3124231,0.00447756377980113,-0.009631098248064518
3124251,0.006553215906023979,-0.009509140625596046
3124271,0.009226726368069649,-0.008166666142642498
3124291,0.006695308722555637,-0.008111546747386456
3124311,0.0076801166869699955,-0.007461081258952618
3124331,0.009250946342945099,-0.00965292938053608
3124351,0.007278564851731062,-0.01000591367483139
3124371,0.006060137413442135,-0.008411422371864319
3124391,0.0017273623961955309,-0.008847839199006557
3124411,0.0007629683241248131,-0.00908335018903017
3124431,0.0028846801724284887,-0.00950915738940239
3124451,0.002226570388302207,-0.011948737315833569
3124471,0.0016376537969335914,-0.007713122759014368
3124491,0.0010918136686086655,-0.007772005163133144
3124511,0.006316134240478277,-0.006809996906667948
3124531,0.005324477795511484,-0.008345016278326511
3124551,0.004872980993241072,-0.00849316455423832
3124571,0.0032849982380867004,-0.007374340668320656
3124591,0.00017198198474943638,-0.008033501915633678
3124611,-0.0011906963773071766,-0.009140323847532272
3124631,0.0005322310025803745,-0.008810576982796192
3124651,0.0038806432858109474,-0.007626496721059084
3124671,0.005227835848927498,-0.006566166877746582
3124691,0.006836287677288055,-0.004847563337534666
3124711,0.007250009570270777,-0.004797469824552536
3124731,0.005675856024026871,-0.0054773506708443165
3124751,0.008836477063596249,-0.006456153001636267
3124771,0.006639479659497738,-0.005843975115567446
3124791,0.0046060578897595406,-0.004226197022944689
3124811,0.0017013262258842587,-0.004761930555105209
3124831,-8.9012406533584e-05,-0.0033338721841573715
3124851,-0.0012084785848855972,-0.004231052007526159
