timestamp,pose.x,pose.y,pose.z
23343,-0.021643759682774544,0.014452529139816761,-0.01388233806937933
23363,-0.027462188154459,0.013545709662139416,-0.019057301804423332
23383,-0.028413165360689163,0.015387523919343948,-0.014208895154297352
23403,-0.030003786087036133,0.015476154163479805,-0.009441204369068146
23423,-0.030897822231054306,0.019253958016633987,0.0013996013440191746
23443,-0.030140619724988937,0.018039781600236893,-0.000935326621402055
23463,-0.030791860073804855,0.017004329711198807,-0.003197824116796255
23483,-0.029192999005317688,0.016884498298168182,-0.0046348851174116135
23503,-0.02911381609737873,0.016724007204174995,7.674605876673013e-05
23523,-0.029906103387475014,0.01756514608860016,0.004687641281634569
23543,-0.03008718602359295,0.01870110258460045,0.010825090110301971
23563,-0.031213629990816116,0.023545244708657265,0.01139563973993063
23583,-0.033784717321395874,0.020622743293642998,0.015556162223219872
23603,-0.03352929651737213,0.022843359038233757,0.016201527789235115
23623,-0.03286305442452431,0.026593530550599098,0.014924893155694008
23643,-0.0325036384165287,0.030463412404060364,0.012516409158706665
23663,-0.03465732932090759,0.030592862516641617,0.013516876846551895
23683,-0.03427104651927948,0.028942711651325226,0.015400304459035397
23703,-0.036807309836149216,0.028182964771986008,0.015624397434294224
23723,-0.03707096725702286,0.03195957466959953,0.014805535785853863
23743,-0.036981258541345596,0.030964624136686325,0.015029283240437508
23763,-0.04034074395895004,0.03325993940234184,0.015101486817002296
23783,-0.0363127700984478,0.032182615250349045,0.010129722766578197
23803,-0.03692043572664261,0.030047720298171043,0.00940297357738018
23823,-0.03687763214111328,0.032482586801052094,0.0026715476997196674
23843,-0.03369935601949692,0.029228810220956802,0.0086365332826972
23863,-0.03531860187649727,0.029802680015563965,0.011004794389009476
23883,-0.03399618715047836,0.03016233816742897,0.007695358246564865
23903,-0.03543812409043312,0.029619518667459488,0.01203015074133873
23923,-0.034081146121025085,0.030576257035136223,0.008237524889409542
23943,-0.03380172327160835,0.030215511098504066,0.008224083110690117
23963,-0.03480429947376251,0.032586097717285156,0.005441737361252308
23983,-0.03674542158842087,0.032845351845026016,0.0008647319045849144
24003,-0.03806300088763237,0.03173351287841797,0.0021068640053272247
24023,-0.03874678537249565,0.032206304371356964,0.0022083295043557882
24043,-0.037686947733163834,0.03498540818691254,0.0006251824670471251
24063,-0.03905780240893364,0.03849112614989281,0.00045555646647699177
24083,-0.0376230925321579,0.03721870481967926,-0.00021432494395412505
24103,-0.0385613813996315,0.040780436247587204,-0.0016973856836557388
24123,-0.03865724056959152,0.04174191132187843,-0.0016279267147183418
24143,-0.03617887943983078,0.04382287338376045,-0.0003326123405713588
24163,-0.036535635590553284,0.04619598016142845,0.007387302350252867
24183,-0.03387797251343727,0.05317091569304466,0.010792112909257412
24203,-0.027361607179045677,0.04568106308579445,0.014325583353638649
24223,-0.027127591893076897,0.04384684935212135,0.011435184627771378
24243,-0.03157135471701622,0.049286264926195145,0.014736443758010864
24263,-0.028068218380212784,0.047175463289022446,0.01706361211836338
24283,-0.0255082119256258,0.04857257381081581,0.013826210051774979
24303,-0.026340940967202187,0.05118995159864426,0.014109707437455654
24323,-0.024300184100866318,0.04424923285841942,0.02097904123365879
24343,-0.028336510062217712,0.04261670634150505,0.014472094364464283
24363,-0.027119338512420654,0.04172935709357262,0.013299677520990372
24383,-0.026989193633198738,0.04420902580022812,0.014996250160038471
24403,-0.023329341784119606,0.04197113215923309,0.012859552167356014
24423,-0.025017300620675087,0.037133120000362396,0.013203425332903862
24443,-0.025472264736890793,0.03196479380130768,0.016079632565379143
24463,-0.022580191493034363,0.027138423174619675,0.015235484577715397
24483,-0.022034596651792526,0.027375048026442528,0.014454595744609833
24503,-0.021125761792063713,0.028973767533898354,0.019414011389017105
24523,-0.020034169778227806,0.02761784940958023,0.015379780903458595
24543,-0.023898346349596977,0.028461627662181854,0.018807759508490562
24563,-0.0224177073687315,0.02350069023668766,0.011721747927367687
24583,-0.02457593008875847,0.025118578225374222,0.013780223205685616
24603,-0.025127479806542397,0.021438397467136383,0.014394393190741539
24623,-0.03128410875797272,0.018285544589161873,0.0076728384010493755
24643,-0.0329655259847641,0.019372178241610527,0.012430223636329174
24663,-0.031326983124017715,0.015195594169199467,0.008995218202471733
24683,-0.031040120869874954,0.01490460243076086,0.009680121205747128
24703,-0.02943667210638523,0.014369920827448368,0.0162966251373291
24723,-0.027674388140439987,0.014071461744606495,0.014949464239180088
24743,-0.0272603128105402,0.012286067940294743,0.015532120130956173
24763,-0.027500515803694725,0.01054474338889122,0.018518846482038498
24783,-0.025782408192753792,0.012129565700888634,0.018441366031765938
24803,-0.022588927298784256,0.014130129478871822,0.016390498727560043
24823,-0.02100374735891819,0.012148662470281124,0.01883244514465332
24843,-0.02139490284025669,0.0090918755158782,0.016406234353780746
24863,-0.021420108154416084,0.005180118139833212,0.018931051716208458
24883,-0.018255077302455902,0.0033045310992747545,0.017275014892220497
24903,-0.014729877933859825,0.00510756578296423,0.017840029671788216
24923,-0.008981400169432163,0.008535503409802914,0.02289280854165554
24943,-0.00844516046345234,0.00615443242713809,0.020240632817149162
24963,-0.01573655940592289,0.006255024578422308,0.01925903744995594
24983,-0.01636950485408306,0.0045223836787045,0.021861132234334946
25003,-0.0192598644644022,0.006252239923924208,0.013946029357612133
25023,-0.016006870195269585,0.0062882304191589355,0.019354280084371567
25043,-0.018342098221182823,0.003992228768765926,0.021280521526932716
25063,-0.018640730530023575,0.006194579415023327,0.02358575537800789
25083,-0.019373754039406776,0.005752080120146275,0.016099724918603897
25103,-0.018320733681321144,0.00999766867607832,0.012874609790742397
25123,-0.018663594499230385,0.011334988288581371,0.015722813084721565
25143,-0.01868855580687523,0.009212195873260498,0.013650147244334221
25163,-0.012005161494016647,0.00833786092698574,0.02559683844447136
25183,-0.012728205882012844,0.007363437209278345,0.021474627777934074
25203,-0.021623918786644936,0.005081101320683956,0.017894653603434563
25223,-0.024362217634916306,0.003926308825612068,0.01323698926717043
25243,-0.02985735796391964,0.0058480240404605865,0.005211927462369204
25263,-0.03547782078385353,0.0031295353546738625,0.002978408010676503
25283,-0.03314114362001419,0.007029401604086161,-0.00414690189063549
25303,-0.03441621735692024,0.007061707321554422,-0.004178717732429504
25323,-0.032692305743694305,0.007678287569433451,-0.006944799330085516
25343,-0.031039828434586525,0.011430489830672741,0.00582527182996273
25363,-0.032882414758205414,0.011136509478092194,0.0025759630370885134
25383,-0.030898386612534523,0.009515409357845783,0.0038931872695684433
25403,-0.028335876762866974,0.006237099412828684,-0.0010935601312667131
25423,-0.029763294383883476,0.0037097218446433544,-0.002199615817517042
25443,-0.03586438298225403,0.007086209952831268,-0.001675503677688539
25463,-0.033997487276792526,0.007561889942735434,-0.0019816437270492315
25483,-0.03683515265583992,0.00819544866681099,-0.0039018788374960423
25503,-0.03758086636662483,0.004105490166693926,-0.007622134871780872
25523,-0.03909441828727722,0.008838790468871593,-0.009239288978278637
25543,-0.04528046026825905,0.011559274978935719,-0.009775528684258461
25563,-0.045703668147325516,0.008783978410065174,-0.011963778175413609
25583,-0.04990100488066673,0.0057048737071454525,-0.010937162674963474
25603,-0.048245951533317566,0.0034868528600782156,-0.014990213327109814
25623,-0.04270393028855324,0.006466611288487911,0.0015674596652388573
25643,-0.035451747477054596,0.012399448081851006,0.006389637943357229
25663,-0.03448043391108513,0.012471889145672321,0.00805835984647274
25683,-0.03702137619256973,0.013096935115754604,-0.0006565732765011489
25703,-0.04170463979244232,0.01581823080778122,-0.005736669059842825
25723,-0.04126153141260147,0.009390546008944511,-0.004195816814899445
25743,-0.04726767539978027,0.010028666816651821,-0.003908708691596985
25763,-0.046090129762887955,0.009264301508665085,-0.0018045195611193776
25783,-0.04698193445801735,0.006570928264409304,-0.006284115370362997
25803,-0.04924605414271355,0.004794624168425798,-0.0015857759863138199
25823,-0.04844234138727188,-0.0007936609326861799,-0.0011728126555681229
25843,-0.045537225902080536,0.003318352159112692,0.00021538452710956335
25863,-0.042682208120822906,0.004262498114258051,0.0039102197624742985
25883,-0.038962528109550476,0.0016884906217455864,0.005313235800713301
25903,-0.03817750886082649,-5.493443950399524e-06,0.00867589469999075
25923,-0.03831804171204567,-0.0048023671843111515,0.008471755310893059
25943,-0.037707049399614334,-0.008233769796788692,0.006844807416200638
25963,-0.03177643567323685,-0.011550975032150745,0.010857305489480495
25983,-0.028420140966773033,-0.008534211665391922,0.012219014577567577
26003,-0.03005867265164852,-0.009750887751579285,0.014530923217535019
26023,-0.031171241775155067,-0.009242301806807518,0.016824517399072647
26043,-0.03356732428073883,-0.00802203081548214,0.014144079759716988
26063,-0.024768678471446037,4.93698644277174e-05,0.025689050555229187
26083,-0.028576238080859184,0.004923503380268812,0.026868784800171852
26103,-0.023129060864448547,0.002342686289921403,0.02721276693046093
26123,-0.02561447024345398,-0.000493227387778461,0.025053026154637337
