timestamp,pose.x,pose.y
44917,0.0857444480061531,-0.055209822952747345
44937,0.086149662733078,-0.05791270360350609
44957,0.0859636515378952,-0.05799049139022827
44977,0.08578147739171982,-0.05806121602654457
44997,0.08560674637556076,-0.05812692642211914
45017,0.08514834940433502,-0.057172514498233795
45037,0.08632126450538635,-0.05594963952898979
45057,0.08634798228740692,-0.0561591200530529
45077,0.08462096005678177,-0.055922962725162506
45097,0.08212393522262573,-0.055417291820049286
45117,0.07768499851226807,-0.054279081523418427
45137,0.07740051299333572,-0.054334212094545364
45157,0.07884444296360016,-0.05709172040224075
45177,0.07778991013765335,-0.05630216374993324
45197,0.07799848169088364,-0.05498469993472099
45217,0.07468362897634506,-0.0554712675511837
45237,0.0748446062207222,-0.05395599827170372
45257,0.07394926995038986,-0.05442104861140251
45277,0.07322339713573456,-0.05368630588054657
45297,0.07741500437259674,-0.05417460948228836
45317,0.08008286356925964,-0.05614703893661499
45337,0.08196084201335907,-0.05456428602337837
45357,0.08435962349176407,-0.05744173005223274
45377,0.0838494598865509,-0.05374821648001671
45397,0.08285945653915405,-0.049295470118522644
45417,0.08443496376276016,-0.049666330218315125
45437,0.08803896605968475,-0.05198345333337784
45457,0.09226953238248825,-0.04996979981660843
45477,0.09097312390804291,-0.052801959216594696
45497,0.0928688645362854,-0.05405692011117935
45517,0.09409972280263901,-0.049192290753126144
45537,0.10160504281520844,-0.046554964035749435
45557,0.10153663158416748,-0.04584558308124542
45577,0.10162004828453064,-0.04283948615193367
45597,0.09995821118354797,-0.04365730285644531
45617,0.095812126994133,-0.043719734996557236
45637,0.09648039191961288,-0.04415437579154968
45657,0.09092848002910614,-0.047007061541080475
45677,0.09133089333772659,-0.0464337058365345
45697,0.09627864509820938,-0.0450458899140358
45717,0.09832664579153061,-0.04597471281886101
45737,0.10062646120786667,-0.04553065448999405
45757,0.10069558769464493,-0.04520532116293907
45777,0.10051887482404709,-0.04576842486858368
45797,0.10032343864440918,-0.04658866673707962
45817,0.09782540798187256,-0.04582740738987923
45837,0.09638681262731552,-0.04522306099534035
45857,0.09533391147851944,-0.04553607106208801
45877,0.09688837826251984,-0.04642519727349281
45897,0.0958319678902626,-0.04691906273365021
45917,0.09890076518058777,-0.04637739434838295
45937,0.09739575535058975,-0.04544457048177719
45957,0.09519799798727036,-0.046498749405145645
45977,0.09772638231515884,-0.04627645015716553
45997,0.0954153910279274,-0.04646019637584686
46017,0.09458906948566437,-0.04416123405098915
46037,0.0954621210694313,-0.04507508501410484
46057,0.09246308356523514,-0.045181747525930405
46077,0.09403052181005478,-0.0442967489361763
46097,0.09431911259889603,-0.04435836151242256
46117,0.09850163757801056,-0.04728887975215912
46137,0.09857098013162613,-0.04689911752939224
46157,0.09942219406366348,-0.050877299159765244
46177,0.09967668354511261,-0.05099542811512947
46197,0.09993895888328552,-0.0511195994913578
46217,0.10021129250526428,-0.051245905458927155
46237,0.10049267113208771,-0.05137129873037338
46257,0.09978726506233215,-0.052237823605537415
46277,0.09910649061203003,-0.052831199020147324
46297,0.09986463934183121,-0.051062095910310745
46317,0.09966780245304108,-0.05089211463928223
46337,0.09589272737503052,-0.050725631415843964
46357,0.09247244149446487,-0.055013060569763184
46377,0.09361990541219711,-0.05460187792778015
46397,0.09732135385274887,-0.05496843904256821
46417,0.09352846443653107,-0.05571063235402107
46437,0.09312932193279266,-0.055433180183172226
46457,0.09544429183006287,-0.05032607540488243
46477,0.09315172582864761,-0.052536483854055405
46497,0.09447351843118668,-0.05316042900085449
46517,0.09254276007413864,-0.04966394603252411
46537,0.09095753729343414,-0.05002836138010025
46557,0.0893019363284111,-0.05344003438949585
46577,0.08813489973545074,-0.05091346427798271
46597,0.0847577154636383,-0.04316908121109009
46617,0.0847412571310997,-0.04498396813869476
46637,0.08341093361377716,-0.04234312102198601
46657,0.08349326252937317,-0.04393220692873001
46677,0.08410563319921494,-0.046807099133729935
46697,0.08902741968631744,-0.048935145139694214
46717,0.0917820855975151,-0.04967088624835014
46737,0.09093549102544785,-0.04822088032960892
46757,0.09298434853553772,-0.048245061188936234
46777,0.09543411433696747,-0.04819924011826515
46797,0.10041376948356628,-0.05057385936379433
46817,0.10377319902181625,-0.052357062697410583
46837,0.10546328127384186,-0.05011068284511566
46857,0.10564742237329483,-0.049072809517383575
46877,0.10836794227361679,-0.04847853630781174
46897,0.1094389334321022,-0.047246214002370834
46917,0.11419027298688889,-0.0467134527862072
46937,0.1168287992477417,-0.045288968831300735
46957,0.11889054626226425,-0.04568621143698692
46977,0.11827776581048965,-0.045619022101163864
46997,0.11736861616373062,-0.0456705242395401
47017,0.12210800498723984,-0.04484625905752182
47037,0.1215725988149643,-0.04778498038649559
47057,0.12097571790218353,-0.04788705334067345
47077,0.12079478055238724,-0.04543541371822357
47097,0.11762077361345291,-0.04513661563396454
47117,0.11696654558181763,-0.04622749611735344
47137,0.11426298320293427,-0.04768459126353264
47157,0.1108931303024292,-0.04917947202920914
47177,0.11180760711431503,-0.049082595854997635
47197,0.11285502463579178,-0.050783589482307434
47217,0.10800623148679733,-0.050474923104047775
47237,0.10450752824544907,-0.050007257610559464
47257,0.10579819232225418,-0.049210887402296066
47277,0.10785980522632599,-0.051292531192302704
47297,0.10475030541419983,-0.05130847916007042
47317,0.1036645695567131,-0.05130598321557045
47337,0.10230637341737747,-0.05065708979964256
47357,0.09952771663665771,-0.0514136478304863
47377,0.10002373158931732,-0.05144092068076134
47397,0.10019879043102264,-0.051214076578617096
47417,0.10031347721815109,-0.05128498375415802
47437,0.10043428093194962,-0.05135756731033325
47457,0.10056404024362564,-0.05142835155129433
47477,0.10056639462709427,-0.05150705203413963
47497,0.0997350811958313,-0.05162365734577179
47517,0.09980373084545135,-0.051696691662073135
47537,0.10366421937942505,-0.052989356219768524
47557,0.10413171350955963,-0.05321064591407776
47577,0.10220155864953995,-0.05344250053167343
47597,0.1049327626824379,-0.058444418013095856
47617,0.10528313368558884,-0.059677477926015854
47637,0.1044793650507927,-0.06052320450544357
47657,0.10550900548696518,-0.06116146221756935
47677,0.10504350066184998,-0.058634329587221146
47697,0.10540401190519333,-0.05647813528776169
47717,0.10551583766937256,-0.05594911798834801
47737,0.10100539773702621,-0.05264700949192047
47757,0.10185177624225616,-0.051033712923526764
47777,0.10066640377044678,-0.050320204347372055
47797,0.10013243556022644,-0.048470962792634964
47817,0.10163959860801697,-0.05245017260313034
47837,0.10413045436143875,-0.055885642766952515
47857,0.10913682729005814,-0.057928416877985
47877,0.11029651761054993,-0.057364221662282944
47897,0.11235983669757843,-0.05805005133152008
47917,0.11583083122968674,-0.05826757475733757
47937,0.11279593408107758,-0.058999042958021164
47957,0.11071840673685074,-0.05685581639409065
