timestamp,pose.x,pose.y
2732846,0.019094685092568398,0.161976620554924
2732866,0.020191606134176254,0.16242828965187073
2732886,0.018000241369009018,0.16694416105747223
2732906,0.016810912638902664,0.16539524495601654
2732926,0.0172614436596632,0.16723662614822388
2732946,0.020091725513339043,0.1672019213438034
2732966,0.020545275881886482,0.16800135374069214
2732986,0.021873384714126587,0.1687525063753128
2733006,0.019615400582551956,0.16489428281784058
2733026,0.017427265644073486,0.16204795241355896
2733046,0.015159530565142632,0.15910550951957703
2733066,0.01546663511544466,0.15895794332027435
2733086,0.015299001708626747,0.1584695726633072
2733106,0.013281458057463169,0.15677882730960846
2733126,0.01512624230235815,0.15470702946186066
2733146,0.015702057629823685,0.15761278569698334
2733166,0.017276041209697723,0.16147395968437195
2733186,0.019642669707536697,0.1665097326040268
2733206,0.017852915450930595,0.15671342611312866
2733226,0.018867719918489456,0.1601797640323639
2733246,0.01834121160209179,0.16733406484127045
2733266,0.018729543313384056,0.1655498892068863
2733286,0.019626658409833908,0.16680026054382324
2733306,0.020444538444280624,0.1595468372106552
2733326,0.019430503249168396,0.15555442869663239
2733346,0.01974845863878727,0.16091030836105347
2733366,0.02173779532313347,0.16311860084533691
2733386,0.024087337777018547,0.16330759227275848
2733406,0.02166498824954033,0.1648079752922058
2733426,0.01855635456740856,0.1605178862810135
2733446,0.021158531308174133,0.16525761783123016
2733466,0.0176874790340662,0.1632044017314911
2733486,0.01694020815193653,0.1640292853116989
2733506,0.015498187392950058,0.16527806222438812
2733526,0.014871865510940552,0.1654665321111679
2733546,0.01404505129903555,0.16828039288520813
2733566,0.0122776934877038,0.17540264129638672
2733586,0.01389599870890379,0.1761266142129898
2733606,0.014374816790223122,0.17879435420036316
2733626,0.013321753591299057,0.17550207674503326
2733646,0.013431410305202007,0.17141184210777283
2733666,0.014308145269751549,0.1778053492307663
2733686,0.013075399212539196,0.17166632413864136
2733706,0.013654634356498718,0.16984082758426666
2733726,0.014686165377497673,0.17595098912715912
2733746,0.014763903804123402,0.1637028306722641
2733766,0.012648315168917179,0.16331987082958221
2733786,0.016141867265105247,0.15583102405071259
2733806,0.016177086159586906,0.14976434409618378
2733826,0.0152397770434618,0.1499553918838501
2733846,0.016844769939780235,0.1414453089237213
2733866,0.016868609935045242,0.14490054547786713
2733886,0.01783602498471737,0.15167491137981415
2733906,0.019557876512408257,0.15127032995224
2733926,0.022126667201519012,0.1534157246351242
2733946,0.022040558978915215,0.15008042752742767
2733966,0.022531786933541298,0.1437365561723709
2733986,0.02016919106245041,0.1497555673122406
2734006,0.017937781289219856,0.15375198423862457
2734026,0.020278219133615494,0.15626424551010132
2734046,0.020105402916669846,0.15892669558525085
2734066,0.01998172141611576,0.1521301418542862
2734086,0.020387429744005203,0.1571849286556244
2734106,0.019842734560370445,0.15235498547554016
2734126,0.019694004207849503,0.1499432772397995
2734146,0.02378861978650093,0.14767782390117645
2734166,0.020799441263079643,0.14052610099315643
2734186,0.01836392842233181,0.14640426635742188
2734206,0.018305599689483643,0.14892378449440002
2734226,0.02019304595887661,0.1504620462656021
2734246,0.020248208194971085,0.146518275141716
2734266,0.019610552117228508,0.14345724880695343
2734286,0.020813992246985435,0.14425334334373474
2734306,0.019696617498993874,0.15231621265411377
2734326,0.020604917779564857,0.1542174071073532
2734346,0.020819323137402534,0.14989395439624786
2734366,0.021182706579566002,0.15514740347862244
2734386,0.020187970250844955,0.1530878096818924
2734406,0.019678279757499695,0.16042104363441467
2734426,0.01821455918252468,0.159901961684227
2734446,0.01950601302087307,0.153681680560112
2734466,0.018645090982317924,0.15650106966495514
2734486,0.02092202752828598,0.14805418252944946
2734506,0.018504459410905838,0.15001416206359863
2734526,0.02038131281733513,0.15102773904800415
2734546,0.020735830068588257,0.14599665999412537
2734566,0.024938972666859627,0.14314612746238708
2734586,0.025782257318496704,0.13894586265087128
2734606,0.023413950577378273,0.13746537268161774
2734626,0.02550647407770157,0.13453756272792816
2734646,0.026859305799007416,0.1398373544216156
2734666,0.028831491246819496,0.14436301589012146
2734686,0.029935525730252266,0.14050820469856262
2734706,0.03012414090335369,0.14196497201919556
2734726,0.030492452904582024,0.13958284258842468
2734746,0.02988394722342491,0.1353340595960617
2734766,0.03248459845781326,0.13118113577365875
2734786,0.03406499698758125,0.12188637256622314
2734806,0.034029558300971985,0.11619675159454346
2734826,0.035519540309906006,0.11007626354694366
2734846,0.035106733441352844,0.10436764359474182
2734866,0.036038462072610855,0.10006862878799438
2734886,0.03845022991299629,0.0988495871424675
2734906,0.03877534717321396,0.09785722196102142
2734926,0.04176424443721771,0.09696672111749649
2734946,0.043198246508836746,0.09398052096366882
2734966,0.04717689007520676,0.0927809551358223
2734986,0.052022937685251236,0.09218481928110123
2735006,0.05500466376543045,0.08938341587781906
2735026,0.052965812385082245,0.08428145200014114
2735046,0.05489160120487213,0.08420490473508835
2735066,0.06093751639127731,0.08258844912052155
2735086,0.06630659848451614,0.08273142576217651
2735106,0.06626136600971222,0.08134811371564865
2735126,0.07045731693506241,0.07701190561056137
2735146,0.07339218258857727,0.07363895326852798
2735166,0.07502441108226776,0.07184633612632751
2735186,0.07825694978237152,0.07294531911611557
2735206,0.08107758313417435,0.06903262436389923
2735226,0.08439479768276215,0.06827830523252487
2735246,0.08201836049556732,0.06761542707681656
2735266,0.0834624245762825,0.07027304917573929
2735286,0.08856267482042313,0.06796485185623169
2735306,0.0888446718454361,0.07065072655677795
2735326,0.09058084338903427,0.0672588124871254
2735346,0.09194590151309967,0.06425970047712326
2735366,0.08635207265615463,0.0638500228524208
2735386,0.08657071739435196,0.06271355599164963
2735406,0.08733586966991425,0.05960036441683769
2735426,0.08442472666501999,0.055318888276815414
2735446,0.087657131254673,0.05297960713505745
2735466,0.08604176342487335,0.05334419012069702
2735486,0.08434443920850754,0.04918769747018814
2735506,0.07979176193475723,0.04472988471388817
2735526,0.07659400254487991,0.042168088257312775
2735546,0.07674619555473328,0.03924635425209999
2735566,0.07718196511268616,0.03800708428025246
2735586,0.0732848271727562,0.0363411121070385
2735606,0.06844986230134964,0.0346551276743412
2735626,0.0684976577758789,0.032653238624334335
2735646,0.06805422157049179,0.029399484395980835
2735666,0.06449709087610245,0.024305056780576706
2735686,0.059828221797943115,0.022332539781928062
2735706,0.055298496037721634,0.01839313842356205
2735726,0.05189639329910278,0.014905840158462524
2735746,0.04854536056518555,0.011872866190969944
2735766,0.04893498495221138,0.010718879289925098
2735786,0.04525464028120041,0.007919695228338242
2735806,0.04403742030262947,0.005614554509520531
2735826,0.03883429244160652,0.004118567332625389
2735846,0.03551202639937401,0.002485450590029359
2735866,0.03598644211888313,-0.0005398947978392243
2735886,0.033447958528995514,-0.003220532787963748
2735906,0.031057516112923622,-0.00747131509706378
2735926,0.029706934466958046,-0.007061923388391733
2735946,0.026319921016693115,-0.009857060387730598
2735966,0.02483203262090683,-0.012208761647343636
2735986,0.023953145369887352,-0.015255292877554893
2736006,0.022607499733567238,-0.014003220945596695
2736026,0.017825335264205933,-0.015526277013123035
2736046,0.018277259543538094,-0.016334092244505882
2736066,0.01740952581167221,-0.017520131543278694
2736086,0.01859373226761818,-0.017242582514882088
2736106,0.015739835798740387,-0.01707254908978939
2736126,0.014218954369425774,-0.01729915291070938
2736146,0.013558947481215,-0.015530429780483246
2736166,0.014873998239636421,-0.013734888285398483
2736186,0.015490774996578693,-0.012507205829024315
2736206,0.012319708243012428,-0.013346651569008827
2736226,0.013290800154209137,-0.009860668331384659
2736246,0.01384719181805849,-0.00906005036085844
2736266,0.014711491763591766,-0.006760938558727503
2736286,0.01679415814578533,-0.0074373092502355576
2736306,0.013566912151873112,-0.006912553682923317
2736326,0.013169627636671066,-0.005313289817422628
2736346,0.010057431645691395,-0.0063158124685287476
2736366,0.009596521966159344,-0.006543761119246483
2736386,0.014166661538183689,-0.004352585878223181
2736406,0.01594885252416134,-0.00373380770906806
2736426,0.015389895997941494,-0.0036835975479334593
2736446,0.014383776113390923,-0.0030632689595222473
2736466,0.01676061563193798,-0.0012063635513186455
2736486,0.018972713500261307,0.0002296782477060333
2736506,0.0222268458455801,-0.0005030725733377039
2736526,0.023587608709931374,-0.0005539980484172702
2736546,0.0196915864944458,0.000737812661100179
2736566,0.018904274329543114,0.0022223256528377533
2736586,0.022113395854830742,0.0050459690392017365
2736606,0.02131800726056099,0.004476912785321474
2736626,0.020671026781201363,0.006599890999495983
2736646,0.020988281816244125,0.00515165226534009
2736666,0.01798243075609207,0.00519716227427125
2736686,0.01696407049894333,0.006717793643474579
2736706,0.01958681270480156,0.00582766393199563
2736726,0.020750805735588074,0.009155984967947006
2736746,0.020354239270091057,0.013149512000381947
2736766,0.02270139381289482,0.01466289535164833
2736786,0.025340309366583824,0.019765913486480713
2736806,0.027902964502573013,0.0205522570759058
2736826,0.03331216052174568,0.024692635983228683
2736846,0.03512043133378029,0.029526539146900177
2736866,0.03668074682354927,0.03388572111725807
2736886,0.03613008186221123,0.03704996034502983
2736906,0.03888586536049843,0.04011000320315361
2736926,0.04143180698156357,0.04038717970252037
2736946,0.04118487611413002,0.04039326682686806
2736966,0.04252682253718376,0.043171923607587814
2736986,0.04223455488681793,0.0474032461643219
2737006,0.04064614698290825,0.04850902035832405
2737026,0.03885677084326744,0.048100803047418594
2737046,0.03579658269882202,0.048086367547512054
2737066,0.03376977890729904,0.049167826771736145
2737086,0.03490382805466652,0.05077948793768883
2737106,0.036076076328754425,0.050628911703825
2737126,0.037546560168266296,0.05074663087725639
2737146,0.03856911510229111,0.04972369596362114
2737166,0.03710397705435753,0.0494929663836956
