timestamp,pose.x,pose.y,pose.z
2744,0.0,0.0,0.0
2744,0.0,0.0,0.0
2744,0.0,0.0,0.0
2744,0.0,0.0,0.0
2744,0.0,0.0,0.0
2752,0.0,0.0,0.0
2772,0.0,0.0,0.0
2792,0.0,0.0,0.0
2812,0.0,0.0,0.0
2832,0.0,0.0,0.0
2852,0.0,0.0,0.0
2872,0.0,0.0,0.0
2892,0.0,0.0,0.0
2912,0.0,0.0,0.0
2932,0.0,0.0,0.0
2952,0.0,0.0,0.0
2972,0.0,0.0,0.0
2992,0.0,0.0,0.0
3012,0.0,0.0,0.0
3032,0.0,0.0,0.0
3052,0.0,0.0,0.0
3072,0.0,0.0,0.0
3092,0.0,0.0,0.0
3112,0.0,0.0,0.0
3132,0.0,0.0,0.0
3152,0.0,0.0,0.0
3172,0.0,0.0,0.0
3192,0.0,0.0,0.0
3212,0.0,0.0,0.0
3232,0.0,0.0,0.0
3252,0.0,0.0,0.0
3272,4.315331352700014e-06,-2.8132506031397497e-06,3.138382453471422e-06
3292,3.743507113540545e-05,-2.4448439944535494e-05,2.7070112992078066e-05
3312,9.849821799434721e-05,-6.379693513736129e-05,6.934022530913353e-05
3332,0.00018957238353323191,-0.00012395973317325115,0.00012752425391227007
3352,0.00031171285081654787,-0.00020274761482141912,0.00020249397493898869
3372,0.00046687471331097186,-0.00029741477919742465,0.00030036928365007043
3392,0.0006449979264289141,-0.0004079334903508425,0.00041610223706811666
3412,0.000841517758090049,-0.00053697160910815,0.0005446418654173613
3432,0.0010627959854900837,-0.0006842924049124122,0.0006890945951454341
3452,0.0013126222183927894,-0.0008492964552715421,0.0008518361137248576
3472,0.0015832497738301754,-0.0010343176545575261,0.00102753727696836
3492,-0.10162746906280518,0.028756147250533104,-0.23522984981536865
3512,-0.02078353427350521,0.014999285340309143,-0.1998511701822281
3532,-0.03008016012609005,0.023395581170916557,-0.17122387886047363
3552,-0.033439915627241135,0.00958150252699852,-0.16181521117687225
3572,-0.032800424844026566,-0.0026742524933069944,-0.1551215648651123
3592,-0.036034226417541504,0.00017952878260985017,-0.14874424040317535
3612,-0.023258928209543228,-0.005060367751866579,-0.17249323427677155
3632,-0.02499988116323948,0.0010197859955951571,-0.16045542061328888
3652,-0.027610301971435547,-0.0009113827836699784,-0.16098332405090332
3672,-0.025270506739616394,0.0006482165772467852,-0.16797058284282684
3692,-0.03558513894677162,-0.0034394480753690004,-0.16483774781227112
3712,-0.038353562355041504,-0.005552337504923344,-0.16701044142246246
3732,-0.03147218003869057,-0.0034970175474882126,-0.16163402795791626
3752,-0.03498384356498718,-0.002363556297495961,-0.1569533497095108
3772,-0.029010551050305367,-0.0013702107826247811,-0.15683802962303162
3792,-0.030974285677075386,-0.003071773797273636,-0.15586096048355103
3812,-0.027821587398648262,-0.006528244819492102,-0.15975867211818695
3832,-0.01716843992471695,-0.006772662978619337,-0.15751340985298157
3852,-0.014910866506397724,-0.00788481067866087,-0.15848416090011597
3872,-0.01465041097253561,-0.008691937662661076,-0.15649020671844482
3892,-0.016589228063821793,-0.009438158012926579,-0.15461067855358124
3912,-0.019145725294947624,-0.009079325944185257,-0.15803185105323792
3932,-0.01710294559597969,-0.009452828206121922,-0.1608802080154419
3952,-0.01931171491742134,-0.007958119735121727,-0.15341691672801971
3972,-0.01982215791940689,-0.007255819160491228,-0.15619859099388123
3992,-0.026932287961244583,-0.005386932287365198,-0.1561286300420761
4012,-0.031290311366319656,-0.005289454944431782,-0.16044503450393677
4032,-0.023780250921845436,-0.012169902212917805,-0.1597277969121933
4052,-0.01801183819770813,-0.006845391355454922,-0.15825019776821136
4072,-0.017446381971240044,-0.0061668106354773045,-0.15781056880950928
4092,-0.0157870352268219,-0.004423766862601042,-0.16030891239643097
4112,-0.015318567864596844,-0.010716298595070839,-0.1597726047039032
4132,-0.025886330753564835,-0.014984266832470894,-0.16517744958400726
4152,-0.02396073192358017,-0.012230579741299152,-0.1631433665752411
4172,-0.025059189647436142,-0.009266010485589504,-0.15783831477165222
4192,-0.034875400364398956,-0.01032643485814333,-0.15558163821697235
4212,-0.03814147412776947,-0.010910437442362309,-0.15413632988929749
4232,-0.04697525501251221,-0.012025988660752773,-0.16071611642837524
4252,-0.04385076090693474,-0.01204983051866293,-0.16148792207241058
4272,-0.04510806128382683,-0.010378992184996605,-0.1599542200565338
4292,-0.04651864618062973,-0.009153364226222038,-0.16207139194011688
4312,-0.03855161741375923,-0.01465629879385233,-0.15494975447654724
4332,-0.04454720765352249,-0.011940744705498219,-0.1587817370891571
4352,-0.038636814802885056,-0.012794573791325092,-0.16305816173553467
4372,-0.03946560248732567,-0.011177318170666695,-0.16082890331745148
