timestamp,pose.x,pose.y,pose.z
33499,0.08162245899438858,0.08752954751253128,0.0048545487225055695
33519,0.07602247595787048,0.09430968761444092,-0.00026520300889387727
33539,0.07966993004083633,0.09830134361982346,-0.0031768970657140017
33559,0.08299385756254196,0.103434257209301,-0.002376148710027337
33579,0.07845389097929001,0.10635591298341751,-0.0009578115423209965
33599,0.07969106733798981,0.10485527664422989,-0.0006444359896704555
33619,0.07747827470302582,0.09880447387695312,0.008906682021915913
33639,0.07452232390642166,0.09905197471380234,0.008501220494508743
33659,0.07286325842142105,0.1064007505774498,0.006652144715189934
33679,0.07354752719402313,0.10633011162281036,0.0035889989230781794
33699,0.07569234818220139,0.10415476560592651,-0.0016537569463253021
33719,0.07651230692863464,0.09880353510379791,0.0010052270954474807
33739,0.07813160121440887,0.09976556152105331,-0.0020832503214478493
33759,0.07621969282627106,0.10492796450853348,-0.0012297829380258918
33779,0.08776035159826279,0.10254554450511932,0.0031548733823001385
33799,0.09186992794275284,0.10231321305036545,-0.00017076809308491647
33819,0.08699974417686462,0.0997067540884018,0.003643955569714308
33839,0.08344732224941254,0.09927988797426224,0.008401830680668354
33859,0.08385005593299866,0.10244491696357727,0.0009623193764127791
33879,0.09554982930421829,0.10345614701509476,0.0032723855692893267
33899,0.09638025611639023,0.10588452965021133,0.0019279271364212036
33919,0.09767017513513565,0.10513648390769958,0.003976073116064072
33939,0.098469577729702,0.10337784141302109,0.0018611206905916333
33959,0.09286801517009735,0.10353811830282211,0.0029479535296559334
33979,0.09327042102813721,0.10589230805635452,-0.006854855455458164
33999,0.09360390901565552,0.10481170564889908,-0.009668088518083096
34019,0.10191641747951508,0.10544063150882721,-0.010531621053814888
34039,0.09864092618227005,0.09628238528966904,-0.008993293158710003
34059,0.09739469736814499,0.09537345170974731,-0.007351332809776068
34079,0.09611494094133377,0.08980368077754974,-0.003297974821180105
34099,0.09648894518613815,0.09533019363880157,-0.003799128346145153
34119,0.09995031356811523,0.09802015870809555,-0.010276567190885544
34139,0.101166270673275,0.10060756653547287,-0.009966818615794182
34159,0.09776324778795242,0.10079461336135864,-0.010424861684441566
34179,0.09477154910564423,0.09771469235420227,-0.005018393509089947
34199,0.09869987517595291,0.09846783429384232,-0.010396050289273262
34219,0.10123065114021301,0.10069529712200165,-0.015385483391582966
34239,0.1038333848118782,0.1056378111243248,-0.016702067106962204
34259,0.09915121644735336,0.10148727893829346,-0.009607680141925812
34279,0.0980832427740097,0.1039792001247406,-0.017823537811636925
34299,0.10285212844610214,0.10187749564647675,-0.017037101089954376
34319,0.10079693794250488,0.10257404297590256,-0.010427131317555904
34339,0.10175973176956177,0.10092556476593018,-0.011643066070973873
34359,0.10136280953884125,0.09958361089229584,-0.0030544749461114407
34379,0.10177181661128998,0.09521134197711945,0.0011580485152080655
34399,0.10397886484861374,0.09294500946998596,-0.0016620868118479848
34419,0.10068607330322266,0.09009451419115067,0.0024701873771846294
34439,0.10387609153985977,0.08857817947864532,0.005830128211528063
34459,0.0992380753159523,0.08760208636522293,0.008210518397390842
34479,0.09986215084791183,0.08768771588802338,0.008300132118165493
34499,0.1002393588423729,0.08540955930948257,0.011345867067575455
34519,0.10499302297830582,0.08726085722446442,0.01483891997486353
34539,0.10259157419204712,0.08831603080034256,0.0198870487511158
34559,0.0988672524690628,0.08845164626836777,0.0138365114107728
34579,0.10050052404403687,0.08934605121612549,0.012554183602333069
34599,0.10460647195577621,0.08855388313531876,0.011459621600806713
34619,0.10903692990541458,0.09006703644990921,0.011090056039392948
34639,0.11455631256103516,0.0905495211482048,0.013099424540996552
34659,0.11162861436605453,0.08903048187494278,0.01298342365771532
34679,0.11418972909450531,0.08882919698953629,0.01052993442863226
34699,0.11649355292320251,0.08986899256706238,0.008276176638901234
34719,0.12331661581993103,0.08929454535245895,0.006588554009795189
34739,0.12851198017597198,0.08956211805343628,0.008482223376631737
34759,0.13033562898635864,0.08380166441202164,0.0017333816504105926
34779,0.1251111477613449,0.08069917559623718,0.0015471155056729913
34799,0.12955684959888458,0.0799051895737648,0.003740679007023573
34819,0.12714731693267822,0.07821407169103622,0.0017646662890911102
34839,0.13091270625591278,0.07627846300601959,0.00590613204985857
34859,0.1323648989200592,0.07738281041383743,0.011675938032567501
34879,0.1379067301750183,0.07686059921979904,0.013963818550109863
34899,0.13660317659378052,0.07373256981372833,0.014583993703126907
34919,0.13906678557395935,0.07340004295110703,0.019039813429117203
34939,0.14193418622016907,0.07366291433572769,0.019904140383005142
34959,0.14339689910411835,0.07448263466358185,0.023265348747372627
34979,0.14618568122386932,0.07224033772945404,0.01839793659746647
34999,0.14583122730255127,0.06831995397806168,0.024616440758109093
35019,0.14801442623138428,0.06641753017902374,0.02559971809387207
35039,0.14957568049430847,0.06530788540840149,0.026513518765568733
35059,0.14977790415287018,0.06251383572816849,0.02269270084798336
35079,0.14795991778373718,0.060587137937545776,0.019817452877759933
35099,0.1453293114900589,0.05075065791606903,0.02573966421186924
35119,0.15121090412139893,0.04972534999251366,0.022931473329663277
35139,0.1490572839975357,0.05086967721581459,0.021611349657177925
35159,0.15044866502285004,0.05550239235162735,0.024369046092033386
35179,0.14920161664485931,0.054145269095897675,0.02404513955116272
35199,0.14533531665802002,0.05300871282815933,0.021656015887856483
35219,0.13903704285621643,0.053370799869298935,0.0200433861464262
35239,0.13752378523349762,0.054556384682655334,0.01834063045680523
35259,0.14365608990192413,0.05383240431547165,0.019786573946475983
35279,0.14655262231826782,0.055067915469408035,0.02253706380724907
35299,0.15084189176559448,0.05527734383940697,0.021441254764795303
35319,0.14719855785369873,0.057310376316308975,0.01973743364214897
35339,0.137288436293602,0.05918901786208153,0.016186807304620743
35359,0.13688915967941284,0.06106559559702873,0.017963580787181854
35379,0.13483211398124695,0.0573708713054657,0.020845595747232437
35399,0.12734127044677734,0.05988920107483864,0.02174525521695614
35419,0.1303941309452057,0.0676511600613594,0.026712123304605484
