timestamp,pose.x,pose.y
1675278,-19.91900634765625,-72.3390121459961
1675298,-20.446884155273438,-72.02027893066406
1675318,-20.28215789794922,-72.57552337646484
1675338,-20.077438354492188,-72.93767547607422
1675360,-19.94999885559082,-73.18655395507812
1675378,-19.393779754638672,-73.61688232421875
1675398,-19.704423904418945,-73.7325668334961
1675418,-19.867380142211914,-73.73484802246094
1675438,-19.863325119018555,-73.93487548828125
1675461,-19.820556640625,-74.09165954589844
1675478,-19.6551456451416,-74.35345458984375
1675498,-19.561080932617188,-74.64800262451172
1675518,-19.75010108947754,-74.65129089355469
1675538,-19.76342010498047,-74.90972900390625
1675560,-19.815563201904297,-75.01121520996094
1675579,-19.909481048583984,-75.11003112792969
1675598,-19.919340133666992,-75.28878021240234
1675618,-19.951122283935547,-75.50403594970703
1675638,-19.929283142089844,-75.63378143310547
1675661,-20.008440017700195,-75.62676239013672
1675680,-20.01054573059082,-75.72268676757812
1675698,-20.03550148010254,-75.92018127441406
1675718,-19.936168670654297,-76.2325439453125
1675739,-19.425683975219727,-76.44818878173828
1675758,-19.798419952392578,-76.60205078125
1675781,-19.76215171813965,-76.93084716796875
1675798,-19.708003997802734,-77.0360336303711
1675818,-19.65227508544922,-77.24676513671875
1675838,-19.461563110351562,-77.49706268310547
1675858,-19.437395095825195,-77.68348693847656
1675880,-19.6104793548584,-77.77589416503906
1675898,-19.608362197875977,-77.95780181884766
1675918,-19.673969268798828,-78.0795669555664
1675938,-19.61834144592285,-78.35401916503906
1675958,-19.783201217651367,-78.39350891113281
1675978,-19.774765014648438,-78.58573150634766
1675999,-19.84467887878418,-78.6480941772461
1676018,-19.84135627746582,-78.83692169189453
1676038,-19.863008499145508,-79.16317749023438
1676058,-19.933086395263672,-79.25904083251953
1676078,-19.8946590423584,-79.54027557373047
1676098,-19.822608947753906,-79.77909088134766
1676118,-19.959796905517578,-79.88248443603516
1676138,-20.025957107543945,-80.02074432373047
1676158,-20.030302047729492,-80.19328308105469
1676178,-20.02918243408203,-80.38273620605469
1676198,-20.028051376342773,-80.57232666015625
1676218,-20.027454376220703,-80.67169189453125
1676238,-20.026309967041016,-80.86150360107422
1676258,-20.025157928466797,-81.05144500732422
1676278,-20.023998260498047,-81.24152374267578
1676300,-20.02283477783203,-81.43173217773438
1676318,-20.276535034179688,-81.3851547241211
1676338,-20.709938049316406,-81.08168029785156
1676358,-20.842334747314453,-80.98197174072266
1676378,-20.91355323791504,-80.95469665527344
1676398,-20.910097122192383,-81.11490631103516
1676420,-20.99378204345703,-80.93106079101562
1676439,-21.026220321655273,-81.00389099121094
1676458,-21.03708267211914,-81.16361999511719
1676478,-21.111480712890625,-80.99907684326172
1676500,-21.13323402404785,-81.47412872314453
1676521,-21.208261489868164,-81.57801055908203
1676539,-20.911697387695312,-82.05252838134766
1676558,-20.901823043823242,-82.23768615722656
1676578,-20.891969680786133,-82.42294311523438
1676598,-20.882213592529297,-82.60823822021484
1676618,-20.87252426147461,-82.79360961914062
1676638,-20.86290168762207,-82.97904205322266
1676658,0.0,0.0
1676679,-0.026610039174556732,0.19010339677333832
1676698,-0.09376326203346252,-0.06642443686723709
1676718,-0.15398842096328735,-0.04350662603974342
1676738,0.04007841646671295,-0.06211892515420914
1676758,0.0916270986199379,-0.07293090224266052
1676778,0.10081519186496735,-0.08257845789194107
1676799,0.13077221810817719,-0.16449953615665436
1676818,0.15302631258964539,-0.20100374519824982
1676841,0.18412253260612488,-0.2651558220386505
1676858,0.19069959223270416,-0.29504215717315674
1676883,0.20462395250797272,-0.36759617924690247
1676900,0.20811304450035095,-0.3983002007007599
1676918,0.2137039452791214,-0.42709267139434814
1676938,0.21887922286987305,-0.4347057342529297
1676959,0.22390039265155792,-0.4620211124420166
1676984,0.2231951653957367,-0.48942819237709045
1677000,0.22908324003219604,-0.5066356062889099
1677018,0.22862523794174194,-0.5203441381454468
1677038,0.22615239024162292,-0.5299665927886963
1677058,0.22362564504146576,-0.5321642756462097
1677078,0.22213400900363922,-0.5464702248573303
1677098,0.22117012739181519,-0.5515854954719543
1677118,0.21989834308624268,-0.5576499104499817
1677138,0.2184358835220337,-0.5671007037162781
1677159,0.21634124219417572,-0.5729960203170776
1677178,0.21306857466697693,-0.5840314626693726
1677198,0.2086203694343567,-0.5875346660614014
1677218,0.20434042811393738,-0.5912222862243652
1677238,0.20015129446983337,-0.5949429273605347
1677258,0.19595028460025787,-0.5986321568489075
1677278,0.19815696775913239,-0.6201600432395935
1677298,0.20133958756923676,-0.6258143186569214
1677321,0.2137765884399414,-0.6382635831832886
1677338,0.22914154827594757,-0.6603325605392456
1677359,0.2643694281578064,-0.7039947509765625
1677382,0.29327741265296936,-0.7369486689567566
1677398,0.3057890832424164,-0.7475429177284241
1677422,0.3142659664154053,-0.751551628112793
1677439,0.31604695320129395,-0.7569010853767395
1677458,0.3276645243167877,-0.7608096599578857
1677479,0.32772091031074524,-0.7681293487548828
1677498,0.3301713764667511,-0.774735689163208
1677518,0.3256582021713257,-0.7881219387054443
1677540,0.33285266160964966,-0.8100838661193848
1677561,0.35179245471954346,-0.826486349105835
1677578,0.3515810966491699,-0.8297882080078125
1677598,0.3603834807872772,-0.836677074432373
1677624,0.36650416254997253,-0.8237771987915039
1677641,0.36712586879730225,-0.8192387819290161
1677658,0.3767688572406769,-0.820125937461853
1677678,0.38111844658851624,-0.8261826634407043
1677698,0.3855675458908081,-0.8322651386260986
1677718,0.3900415003299713,-0.838468611240387
1677738,0.3945498466491699,-0.8447613716125488
1677758,0.39921140670776367,-0.8510854840278625
1677778,0.4040467441082001,-0.8574566841125488
1677798,0.40894901752471924,-0.8639315962791443
1677818,0.41392263770103455,-0.8705267310142517
1677838,0.41897377371788025,-0.8772174119949341
1677858,0.4241000711917877,-0.8839962482452393
1677878,0.42928847670555115,-0.8908761739730835
1677898,0.4345468580722809,-0.897834837436676
1677918,0.4384267330169678,-0.904540479183197
1677938,0.44378817081451416,-0.911668598651886
1677958,0.44920864701271057,-0.91890949010849
1677978,0.45468640327453613,-0.926262617111206
1677998,0.4602254629135132,-0.9337210059165955
1678018,0.4658356308937073,-0.9412724375724792
1678038,0.4715152382850647,-0.9489087462425232
1678058,0.4725841283798218,-0.9469786882400513
1678078,0.47823482751846313,-0.9544638395309448
1678098,0.48414915800094604,-0.9618338942527771
1678118,0.49014416337013245,-0.9691441059112549
1678138,0.4959583580493927,-0.9767968058586121
1678158,0.5018444657325745,-0.9846190810203552
1678178,0.5077720880508423,-0.9925425052642822
1678198,0.5137549042701721,-1.0005598068237305
1678218,0.5200991034507751,-1.0090734958648682
1678238,0.5231415629386902,-1.0131629705429077
1678258,0.5326796770095825,-1.0259886980056763
1678278,0.5357910394668579,-1.0301663875579834
1678298,0.5452166795730591,-1.0428200960159302
1678318,0.5515720844268799,-1.0513601303100586
1678338,0.5579877495765686,-1.0599867105484009
1678358,0.5644626617431641,-1.0686984062194824
1678378,0.570997416973114,-1.0774954557418823
1678398,0.5775887370109558,-1.0863820314407349
1678418,0.5842304229736328,-1.095355749130249
1678438,0.5909319519996643,-1.104415774345398
1678458,0.5943045020103455,-1.1089773178100586
1678478,0.6010925769805908,-1.1181617975234985
1678498,0.6079413294792175,-1.1274349689483643
1678518,0.6148480176925659,-1.1367968320846558
1678538,0.6218106150627136,-1.1462466716766357
1678558,0.6288270950317383,-1.1557810306549072
1678578,0.6358988881111145,-1.1654006242752075
1678598,0.6430199146270752,-1.1751080751419067
1678618,0.6501948833465576,-1.184901475906372
1678638,0.6574180126190186,-1.1947859525680542
1678658,0.6646928191184998,-1.2047581672668457
1678678,0.6720207333564758,-1.214816927909851
1678698,0.6831052303314209,-1.23006010055542
1678718,0.686827540397644,-1.2351839542388916
1678738,0.6943109631538391,-1.245492935180664
1678758,0.7018434405326843,-1.255883812904358
1678778,0.7094183564186096,-1.2663596868515015
1678798,0.7208693027496338,-1.2822293043136597
1678818,0.7247119545936584,-1.287558674812317
1678838,0.7324411869049072,-1.2982769012451172
1678858,0.7402255535125732,-1.3090729713439941
1678878,0.7480533719062805,-1.3199505805969238
1678898,0.7559211254119873,-1.330907940864563
1678918,0.763836681842804,-1.3419394493103027
1678938,0.7718037366867065,-1.3530510663986206
1678958,0.7798179984092712,-1.3642407655715942
1678978,0.787883996963501,-1.3755080699920654
1678998,0.7959957718849182,-1.3868552446365356
1679018,0.804158091545105,-1.398284673690796
1679039,0.8123636245727539,-1.4097964763641357
1679058,0.8206106424331665,-1.4213886260986328
1679078,0.8288975954055786,-1.4330615997314453
1679098,0.841406524181366,-1.4507184028625488
1679118,0.850229799747467,-1.4631812572479248
1679138,0.8544497489929199,-1.469145655632019
1679158,0.8633430600166321,-1.4817363023757935
1679178,0.8722862005233765,-1.4944151639938354
1679198,0.8812755346298218,-1.5071827173233032
1679218,0.8907436728477478,-1.5206540822982788
1679238,0.8993980288505554,-1.5329798460006714
1679258,0.9080952405929565,-1.545383334159851
1679278,0.9168344736099243,-1.5578644275665283
1679298,0.9256150722503662,-1.570418119430542
1679318,0.9344354867935181,-1.5830438137054443
1679338,0.9432978630065918,-1.5957473516464233
1679358,0.9521998167037964,-1.6085313558578491
1679378,0.9611451625823975,-1.621392011642456
1679398,0.9701378345489502,-1.634325385093689
1679418,0.9791697263717651,-1.6473348140716553
1679438,0.9882373213768005,-1.6604212522506714
1679458,0.99733966588974,-1.673582673072815
1679478,1.006479263305664,-1.6868144273757935
1679498,1.0156543254852295,-1.7001128196716309
1679518,1.0248651504516602,-1.7134860754013062
1679538,1.034111738204956,-1.7269331216812134
1679558,1.043397307395935,-1.740449070930481
1679578,1.0527184009552002,-1.754035234451294
1679598,1.0620768070220947,-1.7676929235458374
1679618,1.0714683532714844,-1.7814242839813232
1679638,1.0808957815170288,-1.795230507850647
1679658,1.0903607606887817,-1.8091086149215698
1679678,1.099861741065979,-1.823058843612671
1679698,1.1093969345092773,-1.8370745182037354
1679718,1.1189613342285156,-1.8511580228805542
1679738,1.1285561323165894,-1.865312933921814
1679758,1.1381815671920776,-1.879535436630249
1679778,1.1478360891342163,-1.8938237428665161
1679798,1.1575264930725098,-1.908179521560669
1679818,1.1672556400299072,-1.9226059913635254
1679838,1.177024483680725,-1.937103033065796
1679858,1.1868280172348022,-1.9516658782958984
1679878,1.1966618299484253,-1.9662965536117554
1679898,1.206528663635254,-1.9809987545013428
1679918,1.2164262533187866,-1.9957727193832397
1679938,1.2263498306274414,-2.0106189250946045
1679958,1.2363073825836182,-2.0255322456359863
1679978,1.2463020086288452,-2.040513038635254
1679998,1.2563276290893555,-2.05556058883667
1680018,1.2663813829421997,-2.0706734657287598
1680038,1.2769708633422852,-2.0866165161132812
1680058,1.2880991697311401,-2.103396415710449
1680078,1.2982487678527832,-2.118723154067993
1680098,1.303847312927246,-2.1271822452545166
1680118,1.3145583868026733,-2.143387794494629
1680138,1.325303554534912,-2.159665107727051
1680158,1.3355644941329956,-2.1752326488494873
1680178,1.345852255821228,-2.1908652782440186
1680198,1.3561681509017944,-2.2065582275390625
1680218,1.3665118217468262,-2.2223117351531982
1680238,1.3768784999847412,-2.238135814666748
1680258,1.3872714042663574,-2.254028081893921
