Timestamp,locSrv.x,locSrv.y,locSrv.z,stateEstimate.x,stateEstimate.y,stateEstimate.z
92339,0.0,0.0,0.0,0.07183051109313965,0.11803533136844635,-0.03686078265309334
92379,0.0,0.0,0.0,0.05164148658514023,0.12925608456134796,-0.02044489234685898
92419,0.0,0.0,0.0,0.04038079455494881,0.13577236235141754,-0.0136969443410635
92459,0.0,0.0,0.0,0.031694523990154266,0.13488644361495972,-0.010497437790036201
92499,0.0,0.0,0.0,0.01803629845380783,0.1411258727312088,0.0008803241653367877
92539,0.0,0.0,0.0,0.016077382490038872,0.13787376880645752,0.0025671699550002813
92579,0.0,0.0,0.0,-0.004043054301291704,0.14825735986232758,0.013611121103167534
92619,0.0,0.0,0.0,-0.008374707773327827,0.15201716125011444,0.016377896070480347
92659,0.0,0.0,0.0,-0.017997251823544502,0.1593511551618576,0.018924808129668236
92699,0.0,0.0,0.0,-0.02151264250278473,0.16198572516441345,0.02297874726355076
92739,0.0,0.0,0.0,-0.018594596534967422,0.15963415801525116,0.02345997281372547
92779,0.0,0.0,0.0,-0.020527862012386322,0.156184583902359,0.025632372125983238
92819,0.0,0.0,0.0,-0.027656089514493942,0.15996278822422028,0.03116956539452076
92859,0.0,0.0,0.0,-0.04327131062746048,0.17333713173866272,0.042728107422590256
92899,0.0,0.0,0.0,-0.04988618567585945,0.1679961234331131,0.044431865215301514
92939,0.0,0.0,0.0,-0.04710762947797775,0.16852334141731262,0.048167601227760315
92979,0.0,0.0,0.0,-0.052689019590616226,0.1716660112142563,0.05164047330617905
93019,0.0,0.0,0.0,-0.05805535987019539,0.18090561032295227,0.05463289096951485
93059,0.0,0.0,0.0,-0.06442659348249435,0.18500666320323944,0.06089341267943382
93099,0.0,0.0,0.0,-0.07246195524930954,0.19046905636787415,0.06272738426923752
93139,0.0,0.0,0.0,-0.07017289102077484,0.194135382771492,0.0684150755405426
93179,0.0,0.0,0.0,-0.07499473541975021,0.19959157705307007,0.06559167802333832
93219,0.0,0.0,0.0,-0.08583749085664749,0.2093694806098938,0.07416537404060364
93259,0.0,0.0,0.0,-0.08227252960205078,0.21000763773918152,0.0748201385140419
93299,0.0,0.0,0.0,-0.08126787841320038,0.20962201058864594,0.07655926793813705
93339,0.0,0.0,0.0,-0.08828901499509811,0.21873627603054047,0.07947542518377304
93379,0.0,0.0,0.0,-0.08796098083257675,0.21696315705776215,0.0787690058350563
93419,0.0,0.0,0.0,-0.08040021359920502,0.21483075618743896,0.07728975266218185
93459,0.0,0.0,0.0,-0.08159053325653076,0.21511417627334595,0.0811581239104271
93499,0.0,0.0,0.0,-0.07840928435325623,0.21604380011558533,0.08037891983985901
93539,0.0,0.0,0.0,-0.07818909734487534,0.2127656191587448,0.07801514118909836
93579,0.0,0.0,0.0,-0.08197402954101562,0.2189243882894516,0.08146284520626068
93619,0.0,0.0,0.0,-0.09327541291713715,0.22436271607875824,0.08623643964529037
93659,0.0,0.0,0.0,-0.09306575357913971,0.22186927497386932,0.08516407012939453
93699,0.0,0.0,0.0,-0.09391484409570694,0.22416557371616364,0.08263389766216278
93739,0.0,0.0,0.0,-0.09434224665164948,0.2242783010005951,0.08486352860927582
93779,0.0,0.0,0.0,-0.09062877297401428,0.22471831738948822,0.08938983827829361
93819,0.0,0.0,0.0,-0.0698552206158638,0.20752400159835815,0.0866842120885849
93859,0.0,0.0,0.0,-0.06768087297677994,0.20217449963092804,0.08908098191022873
93899,0.0,0.0,0.0,-0.05711265653371811,0.19385041296482086,0.09100447595119476
93939,0.0,0.0,0.0,-0.06242746859788895,0.19833560287952423,0.09384369850158691
93979,0.0,0.0,0.0,-0.06755117326974869,0.20018558204174042,0.09781353175640106
94019,0.0,0.0,0.0,-0.05217207223176956,0.1892223358154297,0.09407875686883926
94059,0.0,0.0,0.0,-0.05509442463517189,0.18863728642463684,0.09622026979923248
94099,0.0,0.0,0.0,-0.05191706493496895,0.1905614584684372,0.09434282779693604
94139,0.0,0.0,0.0,-0.047510724514722824,0.1885123997926712,0.09405319392681122
94179,0.0,0.0,0.0,-0.04172738641500473,0.18204724788665771,0.0947498306632042
94219,0.0,0.0,0.0,-0.04157167673110962,0.18319448828697205,0.09697829186916351
94259,0.0,0.0,0.0,-0.04526747763156891,0.18864360451698303,0.0942065566778183
94299,0.0,0.0,0.0,-0.0407533273100853,0.18776841461658478,0.09153906255960464
94339,0.0,0.0,0.0,-0.040705882012844086,0.1897740364074707,0.09547373652458191
94379,0.0,0.0,0.0,-0.03425632044672966,0.18148964643478394,0.09252598136663437
94419,0.0,0.0,0.0,-0.03663584589958191,0.18005803227424622,0.08962782472372055
94459,0.0,0.0,0.0,-0.04230261594057083,0.18167832493782043,0.09179023653268814
94499,0.0,0.0,0.0,-0.03733331710100174,0.17738372087478638,0.09036621451377869
94539,0.0,0.0,0.0,-0.042643286287784576,0.182645782828331,0.09200169146060944
94579,0.0,0.0,0.0,-0.05187886208295822,0.1861378401517868,0.09432028979063034
94619,0.0,0.0,0.0,-0.04876575991511345,0.18791954219341278,0.09038404375314713
94659,0.0,0.0,0.0,-0.05195062980055809,0.18870416283607483,0.08932805061340332
94699,0.0,0.0,0.0,-0.05226409435272217,0.18379801511764526,0.08893892168998718
94739,0.0,0.0,0.0,-0.04893045127391815,0.18391308188438416,0.09351933002471924
94779,0.0,0.0,0.0,-0.04044260084629059,0.182340607047081,0.09392177313566208
94819,0.0,0.0,0.0,-0.03175809606909752,0.17634698748588562,0.0995568335056305
94859,0.0,0.0,0.0,-0.033761195838451385,0.17940013110637665,0.1012299656867981
94899,0.0,0.0,0.0,-0.036735501140356064,0.17701001465320587,0.09885310381650925
94939,0.0,0.0,0.0,-0.034449271857738495,0.1779201626777649,0.0984942764043808
94979,0.0,0.0,0.0,-0.034376222640275955,0.17757421731948853,0.0949539989233017
95019,0.0,0.0,0.0,-0.0336238369345665,0.17375308275222778,0.09126990288496017
95059,0.0,0.0,0.0,-0.031647395342588425,0.17537659406661987,0.08909255266189575
95099,0.0,0.0,0.0,-0.03259827941656113,0.17084789276123047,0.08816860616207123
95139,0.0,0.0,0.0,-0.03393236920237541,0.17191781103610992,0.08880946785211563
95179,0.0,0.0,0.0,-0.03687497600913048,0.17335359752178192,0.08967961370944977
95219,0.0,0.0,0.0,-0.03625282272696495,0.17124538123607635,0.09186679124832153
95259,0.0,0.0,0.0,-0.03279418498277664,0.17138132452964783,0.09356013685464859
95299,0.0,0.0,0.0,-0.0391094870865345,0.1764998733997345,0.09222588688135147
95339,0.0,0.0,0.0,-0.03456592932343483,0.17061255872249603,0.09179287403821945
95379,0.0,0.0,0.0,-0.028760256245732307,0.16560795903205872,0.08785048127174377
95419,0.0,0.0,0.0,-0.0199419092386961,0.155874565243721,0.0841742679476738
95459,0.0,0.0,0.0,-0.02955242432653904,0.16264986991882324,0.08761312067508698
95499,0.0,0.0,0.0,-0.03134426847100258,0.1640504002571106,0.09276115894317627
95539,0.0,0.0,0.0,-0.03568882867693901,0.16229283809661865,0.09634801000356674
95579,0.0,0.0,0.0,-0.03394213691353798,0.161072239279747,0.09235866367816925
95619,0.0,0.0,0.0,-0.04281296953558922,0.17068852484226227,0.08817413449287415
95659,0.0,0.0,0.0,-0.0435745008289814,0.1687631458044052,0.08749204128980637
95699,0.0,0.0,0.0,-0.047554340213537216,0.1726568639278412,0.09161553531885147
95739,0.0,0.0,0.0,-0.047457337379455566,0.16984105110168457,0.09188944101333618
95779,0.0,0.0,0.0,-0.04726121574640274,0.16911926865577698,0.09419752657413483
95819,0.0,0.0,0.0,-0.04324180260300636,0.16185203194618225,0.09216456115245819
95859,0.0,0.0,0.0,-0.038106512278318405,0.1563175618648529,0.08978933095932007
95899,0.0,0.0,0.0,-0.036597367376089096,0.16047145426273346,0.09126821160316467
95939,0.0,0.0,0.0,-0.03173373267054558,0.1606842577457428,0.0916285589337349
95979,0.0,0.0,0.0,-0.034676577895879745,0.15976695716381073,0.0913546234369278
96019,0.0,0.0,0.0,-0.03640821948647499,0.16447889804840088,0.0935254842042923
96059,0.0,0.0,0.0,-0.04402820020914078,0.17284269630908966,0.09775706380605698
96099,0.0,0.0,0.0,-0.05118686333298683,0.1764540672302246,0.09791317582130432
96139,0.0,0.0,0.0,-0.05512477084994316,0.1797773241996765,0.09572693705558777
96179,0.0,0.0,0.0,-0.04690465331077576,0.17314375936985016,0.09504947066307068
96219,0.0,0.0,0.0,-0.046890195459127426,0.17452824115753174,0.09347426891326904
96259,0.0,0.0,0.0,-0.04113541916012764,0.16608001291751862,0.08910411596298218
96299,0.0,0.0,0.0,-0.040109969675540924,0.16508927941322327,0.08882610499858856
96339,0.0,0.0,0.0,-0.026779334992170334,0.15419892966747284,0.08157111704349518
96379,0.0,0.0,0.0,-0.027548333629965782,0.1511376053094864,0.0799502357840538
96419,0.0,0.0,0.0,-0.02750213071703911,0.1557033360004425,0.07586359977722168
96459,0.0,0.0,0.0,-0.0237899012863636,0.1542721390724182,0.07575474679470062
96499,0.0,0.0,0.0,-0.026185467839241028,0.1529313623905182,0.07589614391326904
96539,0.0,0.0,0.0,-0.027664057910442352,0.15809249877929688,0.07194119691848755
96579,0.0,0.0,0.0,-0.035428039729595184,0.16351830959320068,0.07630450278520584
96619,0.0,0.0,0.0,-0.03156312555074692,0.1611630618572235,0.07591015845537186
96659,0.0,0.0,0.0,-0.0377303771674633,0.16944721341133118,0.07731538265943527
96699,0.0,0.0,0.0,-0.03610755503177643,0.1678970754146576,0.07774735242128372
96739,0.0,0.0,0.0,-0.04207557067275047,0.17625124752521515,0.08527381718158722
96779,0.0,0.0,0.0,-0.03975599259138107,0.1792582869529724,0.08296523243188858
96819,0.0,0.0,0.0,-0.045171111822128296,0.18529507517814636,0.08531122654676437
96859,0.0,0.0,0.0,-0.04570396989583969,0.18717361986637115,0.08464992046356201
96899,0.0,0.0,0.0,-0.045069511979818344,0.18454131484031677,0.08512553572654724
96939,0.0,0.0,0.0,-0.032358668744564056,0.17596304416656494,0.08128418773412704
96979,0.0,0.0,0.0,-0.040929824113845825,0.1842128485441208,0.08353746682405472
97019,0.0,0.0,0.0,-0.035866878926754,0.17726053297519684,0.07649378478527069
97059,0.0,0.0,0.0,-0.034505438059568405,0.17819200456142426,0.07690837979316711
97099,0.0,0.0,0.0,-0.03775874525308609,0.17832809686660767,0.08050522208213806
97139,0.0,0.0,0.0,-0.03858106583356857,0.1768895387649536,0.0809134915471077
97179,0.0,0.0,0.0,-0.024248234927654266,0.16414131224155426,0.08100475370883942
97219,0.0,0.0,0.0,-0.03895583003759384,0.17358499765396118,0.08772333711385727
97259,0.0,0.0,0.0,-0.030093491077423096,0.16757002472877502,0.07924449443817139
97299,0.0,0.0,0.0,-0.03290983662009239,0.17001743614673615,0.0811605304479599
97339,0.0,0.0,0.0,-0.038327984511852264,0.17028184235095978,0.07806781679391861
97379,0.0,0.0,0.0,-0.03767358884215355,0.17376631498336792,0.07517687976360321
97419,0.0,0.0,0.0,-0.03641215339303017,0.1687842607498169,0.07247338443994522
97459,0.0,0.0,0.0,-0.032486870884895325,0.16217680275440216,0.0709979385137558
97499,0.0,0.0,0.0,-0.012749699875712395,0.14731484651565552,0.06234373897314072
97539,0.0,0.0,0.0,-0.01604842208325863,0.14517991244792938,0.06232503429055214
97579,0.0,0.0,0.0,-0.019057029858231544,0.14760002493858337,0.06648516654968262
97619,0.0,0.0,0.0,-0.015862921252846718,0.144399955868721,0.06508755683898926
97659,0.0,0.0,0.0,-0.027963869273662567,0.1496407836675644,0.06794167309999466
97699,0.0,0.0,0.0,-0.02146020159125328,0.14251497387886047,0.06707989424467087
97739,0.0,0.0,0.0,-0.011826589703559875,0.13269494473934174,0.06667019426822662
97779,0.0,0.0,0.0,-0.018232543021440506,0.14043165743350983,0.07071463018655777
97819,0.0,0.0,0.0,-0.018347851932048798,0.14095862209796906,0.07086263597011566
97859,0.0,0.0,0.0,-0.0308790635317564,0.1498970091342926,0.07509536296129227
97899,0.0,0.0,0.0,-0.02755231410264969,0.1482776701450348,0.07093186676502228
97939,0.0,0.0,0.0,-0.03773364797234535,0.15441569685935974,0.0728953629732132
97979,0.0,0.0,0.0,-0.0454050712287426,0.1589771807193756,0.07168789207935333
98019,0.0,0.0,0.0,-0.04467467963695526,0.16443844139575958,0.06891833990812302
98059,0.0,0.0,0.0,-0.04973910003900528,0.16622011363506317,0.06996935606002808
98099,0.0,0.0,0.0,-0.045323796570301056,0.16381549835205078,0.0648021548986435
98139,0.0,0.0,0.0,-0.047882724553346634,0.16624057292938232,0.06449905782938004
98179,0.0,0.0,0.0,-0.05089327692985535,0.1684543639421463,0.06930316239595413
98219,0.0,0.0,0.0,-0.04924361780285835,0.16838811337947845,0.0670476108789444
98259,0.0,0.0,0.0,-0.041739750653505325,0.16642408072948456,0.06555500626564026
98299,0.0,0.0,0.0,-0.032969146966934204,0.1603851616382599,0.06823888421058655
98339,0.0,0.0,0.0,-0.040470510721206665,0.16653870046138763,0.06776303052902222
98379,0.0,0.0,0.0,-0.03435845673084259,0.1587153971195221,0.06246563792228699
98419,0.0,0.0,0.0,-0.03409507870674133,0.15990877151489258,0.06497428566217422
98459,0.0,0.0,0.0,-0.03731589391827583,0.16401465237140656,0.06878100335597992
98499,0.0,0.0,0.0,-0.04423726722598076,0.17068493366241455,0.0693497285246849
98539,0.0,0.0,0.0,-0.05044816806912422,0.1799686700105667,0.07162593305110931
98579,0.0,0.0,0.0,-0.05231770500540733,0.17880479991436005,0.07169553637504578
98619,0.0,0.0,0.0,-0.051617879420518875,0.17910005152225494,0.07744606584310532
98659,0.0,0.0,0.0,-0.05162510275840759,0.18354512751102448,0.07672981917858124
98699,0.0,0.0,0.0,-0.044867828488349915,0.17900660634040833,0.07444053143262863
98739,0.0,0.0,0.0,-0.04793674498796463,0.18298593163490295,0.08121743053197861
98779,0.0,0.0,0.0,-0.04767367243766785,0.18246003985404968,0.08428055047988892
98819,0.0,0.0,0.0,-0.049079105257987976,0.18276110291481018,0.0851994976401329
98859,0.0,0.0,0.0,-0.04725314676761627,0.18438249826431274,0.08109407126903534
98899,0.0,0.0,0.0,-0.049135394394397736,0.18398739397525787,0.08309037983417511
98939,0.0,0.0,0.0,-0.04074786603450775,0.1787455976009369,0.08142360299825668
98979,0.0,0.0,0.0,-0.02971350960433483,0.17151884734630585,0.07980725169181824
99019,0.0,0.0,0.0,-0.032086025923490524,0.16853918135166168,0.08000659942626953
99059,0.0,0.0,0.0,-0.029754415154457092,0.16795772314071655,0.08065659552812576
99099,0.0,0.0,0.0,-0.01934913918375969,0.16110385954380035,0.0751613900065422
99139,0.0,0.0,0.0,-0.01041545532643795,0.14994551241397858,0.07516214996576309
99179,0.0,0.0,0.0,-0.008626168593764305,0.14840291440486908,0.07674498111009598
99219,0.0,0.0,0.0,-0.008513372391462326,0.14538022875785828,0.07617999613285065
99259,0.0,0.0,0.0,-0.009149502962827682,0.14613181352615356,0.08043636381626129
99299,0.0,0.0,0.0,-0.012626934796571732,0.15036526322364807,0.08125470578670502
99339,0.0,0.0,0.0,-0.010557909496128559,0.14568957686424255,0.08708668500185013
99379,0.0,0.0,0.0,-0.0067467521876096725,0.1433548778295517,0.08088028430938721
99419,0.0,0.0,0.0,-0.006597175262868404,0.14786867797374725,0.08162814378738403
99459,0.0,0.0,0.0,-0.007595675066113472,0.1530877649784088,0.0828901007771492
99499,0.0,0.0,0.0,-0.006205495446920395,0.15201742947101593,0.08333905786275864
99539,0.0,0.0,0.0,-0.015213056467473507,0.1551765501499176,0.08616872876882553
99579,0.0,0.0,0.0,-0.01509650144726038,0.15498791635036469,0.0900535061955452
99619,0.0,0.0,0.0,-0.008814435452222824,0.15181507170200348,0.08606531471014023
99659,0.0,0.0,0.0,-0.014377042651176453,0.15583983063697815,0.0907842144370079
99699,0.0,0.0,0.0,-0.015617353841662407,0.15785326063632965,0.08802759647369385
99739,0.0,0.0,0.0,-0.01612401381134987,0.16018061339855194,0.08875022083520889
99779,0.0,0.0,0.0,-0.018535444512963295,0.15992951393127441,0.09240033477544785
99819,0.0,0.0,0.0,-0.02359583042562008,0.1658080369234085,0.09711926430463791
99859,0.0,0.0,0.0,-0.02211458422243595,0.16318771243095398,0.10119762271642685
99899,0.0,0.0,0.0,-0.014512112364172935,0.15898975729942322,0.09825167059898376
99939,0.0,0.0,0.0,-0.016071025282144547,0.16171304881572723,0.10028498619794846
99979,0.0,0.0,0.0,-0.017762865871191025,0.1617162823677063,0.10411203652620316
100019,0.0,0.0,0.0,-0.019377561286091805,0.15974707901477814,0.09879510849714279
100059,0.0,0.0,0.0,-0.023115118965506554,0.15728046000003815,0.09946250915527344
100099,0.0,0.0,0.0,-0.023671677336096764,0.1612982302904129,0.09736256301403046
100139,0.0,0.0,0.0,-0.02218514122068882,0.16176635026931763,0.0947454571723938
100179,0.0,0.0,0.0,-0.02588094212114811,0.1613023728132248,0.09469408541917801
100219,0.0,0.0,0.0,-0.02654872089624405,0.16314169764518738,0.09654439240694046
100259,0.0,0.0,0.0,-0.028022680431604385,0.16281133890151978,0.10264051705598831
100299,0.0,0.0,0.0,-0.031116129830479622,0.16120709478855133,0.10650845617055893
100339,0.0,0.0,0.0,-0.027971988543868065,0.16106955707073212,0.10704535990953445
100379,0.0,0.0,0.0,-0.025250956416130066,0.15289783477783203,0.10404478013515472
100419,0.0,0.0,0.0,-0.028711391612887383,0.1513107717037201,0.10149739682674408
100459,0.0,0.0,0.0,-0.02721591107547283,0.15334875881671906,0.09905203431844711
100499,0.0,0.0,0.0,-0.02670968882739544,0.1482614129781723,0.09589934349060059
100539,0.0,0.0,0.0,-0.024751251563429832,0.14677923917770386,0.09243651479482651
100579,0.0,0.0,0.0,-0.02835930697619915,0.14957480132579803,0.09127572178840637
100619,0.0,0.0,0.0,-0.024730881676077843,0.1453677862882614,0.08733541518449783
100659,0.0,0.0,0.0,-0.032144371420145035,0.1517559438943863,0.08954959362745285
100699,0.0,0.0,0.0,-0.04476773366332054,0.15891985595226288,0.09776216000318527
100739,0.0,0.0,0.0,-0.045405540615320206,0.159880131483078,0.10202000290155411
100779,0.0,0.0,0.0,-0.042876482009887695,0.15708160400390625,0.09676216542720795
100819,0.0,0.0,0.0,-0.03041360341012478,0.14572052657604218,0.0885508581995964
100859,0.0,0.0,0.0,-0.029170464724302292,0.1463840752840042,0.0886889323592186
100899,0.0,0.0,0.0,-0.02933739684522152,0.14977023005485535,0.08785822987556458
100939,0.0,0.0,0.0,-0.031281620264053345,0.14534717798233032,0.08842501789331436
100979,0.0,0.0,0.0,-0.026559537276625633,0.14356587827205658,0.08906751871109009
101019,0.0,0.0,0.0,-0.030589640140533447,0.14307165145874023,0.09028644114732742
101059,0.0,0.0,0.0,-0.03494281694293022,0.14670373499393463,0.09065403789281845
101099,0.0,0.0,0.0,-0.03461766242980957,0.1494632214307785,0.09173204004764557
101139,0.0,0.0,0.0,-0.027688203379511833,0.14575722813606262,0.08904501050710678
101179,0.0,0.0,0.0,-0.0384630411863327,0.1525455117225647,0.09385696053504944
101219,0.0,0.0,0.0,-0.04581916704773903,0.15485939383506775,0.0972336009144783
101259,0.0,0.0,0.0,-0.05125245824456215,0.16183604300022125,0.1037193164229393
101299,0.0,0.0,0.0,-0.04929283261299133,0.16428625583648682,0.0993780568242073
101339,0.0,0.0,0.0,-0.04446479678153992,0.15920540690422058,0.09940881282091141
101379,0.0,0.0,0.0,-0.03976951912045479,0.1527687907218933,0.0962325781583786
101419,0.0,0.0,0.0,-0.036926671862602234,0.14941735565662384,0.09087180346250534
101459,0.0,0.0,0.0,-0.032371509820222855,0.1480821967124939,0.08907115459442139
101499,0.0,0.0,0.0,-0.029049359261989594,0.14597025513648987,0.08794821053743362
101539,0.0,0.0,0.0,-0.028116900473833084,0.146921306848526,0.0869261622428894
101579,0.0,0.0,0.0,-0.02886597439646721,0.15110459923744202,0.08610236644744873
101619,0.0,0.0,0.0,-0.025938188657164574,0.15481102466583252,0.07812677323818207
101659,0.0,0.0,0.0,-0.024160275235772133,0.15102282166481018,0.07675319910049438
101699,0.0,0.0,0.0,-0.025777293369174004,0.15474237501621246,0.0782899260520935
101739,0.0,0.0,0.0,-0.036352917551994324,0.1634809821844101,0.07694494724273682
101779,0.0,0.0,0.0,-0.03494963049888611,0.16323140263557434,0.07340074330568314
101819,0.0,0.0,0.0,-0.03857565298676491,0.16687513887882233,0.07477907836437225
101859,0.0,0.0,0.0,-0.03689127415418625,0.16433991491794586,0.07520236819982529
101899,0.0,0.0,0.0,-0.04039199277758598,0.16810469329357147,0.07816441357135773
101939,0.0,0.0,0.0,-0.040616635233163834,0.17075327038764954,0.07992732524871826
101979,0.0,0.0,0.0,-0.03363392874598503,0.16573505103588104,0.07433097809553146
102019,0.0,0.0,0.0,-0.03499735891819,0.16920189559459686,0.07796280831098557
102059,0.0,0.0,0.0,-0.03470677137374878,0.1706351935863495,0.07628777623176575
102099,0.0,0.0,0.0,-0.03879144415259361,0.17308910191059113,0.07538877427577972
102139,0.0,0.0,0.0,-0.03544129431247711,0.17551040649414062,0.06740236282348633
102179,0.0,0.0,0.0,-0.033203307539224625,0.17345520853996277,0.06659924983978271
102219,0.0,0.0,0.0,-0.04038691148161888,0.1744077205657959,0.0668434351682663
102259,0.0,0.0,0.0,-0.02573344111442566,0.16137175261974335,0.06125577166676521
102299,0.0,0.0,0.0,-0.03699779510498047,0.17130404710769653,0.06552527844905853
102339,0.0,0.0,0.0,-0.038077667355537415,0.17435899376869202,0.05627075955271721
102379,0.0,0.0,0.0,-0.03614411503076553,0.1687086820602417,0.05086393281817436
102419,0.0,0.0,0.0,-0.037216369062662125,0.16864703595638275,0.055015794932842255
102459,0.0,0.0,0.0,-0.03014165721833706,0.16686908900737762,0.05280651897192001
102499,0.0,0.0,0.0,-0.026041468605399132,0.16246627271175385,0.05163493752479553
102539,0.0,0.0,0.0,-0.023438623175024986,0.1645149290561676,0.0531829372048378
102579,0.0,0.0,0.0,-0.018914464861154556,0.16282638907432556,0.053349513560533524
102619,0.0,0.0,0.0,-0.0207875557243824,0.15984515845775604,0.06040805205702782
102659,0.0,0.0,0.0,-0.020445290952920914,0.16218434274196625,0.06263778358697891
102699,0.0,0.0,0.0,-0.022060537710785866,0.16147935390472412,0.06344497948884964
102739,0.0,0.0,0.0,-0.02812707982957363,0.16725535690784454,0.06683465838432312
102779,0.0,0.0,0.0,-0.025709548965096474,0.16539041697978973,0.06906744837760925
102819,0.0,0.0,0.0,-0.026460090652108192,0.16365502774715424,0.06945843249559402
102859,0.0,0.0,0.0,-0.017880907282233238,0.15959957242012024,0.07024017721414566
102899,0.0,0.0,0.0,-0.029544875025749207,0.16767501831054688,0.07422691583633423
102939,0.0,0.0,0.0,-0.03340931609272957,0.16879265010356903,0.07381672412157059
102979,0.0,0.0,0.0,-0.04139699786901474,0.1746772676706314,0.07803381234407425
103019,0.0,0.0,0.0,-0.044729627668857574,0.17731478810310364,0.08042357861995697
103059,0.0,0.0,0.0,-0.047400280833244324,0.18130163848400116,0.07886054366827011
103099,0.0,0.0,0.0,-0.0441415049135685,0.18069066107273102,0.07290419936180115
103139,0.0,0.0,0.0,-0.03593599051237106,0.17169396579265594,0.07448212057352066
103179,0.0,0.0,0.0,-0.03901216760277748,0.17283359169960022,0.07551537454128265
103219,0.0,0.0,0.0,-0.04069245234131813,0.171880841255188,0.0742904469370842
103259,0.0,0.0,0.0,-0.04579533636569977,0.17452768981456757,0.0795898586511612
