Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
32319,0.028060512617230415,0.27375122904777527,0.25310027599334717,-0.25238871574401855,0.39572620391845703,-0.2868616580963135
32359,0.03539693355560303,0.2749224007129669,0.24309904873371124,-0.25535163283348083,0.3631688356399536,-0.29273149371147156
32399,0.03234288468956947,0.2647485136985779,0.2558005750179291,-0.19005483388900757,0.3875628411769867,-0.29645368456840515
32439,0.03572147339582443,0.27609750628471375,0.26166093349456787,-0.25286370515823364,0.3766070306301117,-0.279865026473999
32479,0.031844884157180786,0.27412742376327515,0.2723408341407776,-0.23769468069076538,0.41338589787483215,-0.27743297815322876
32519,0.022022701799869537,0.27285194396972656,0.27536308765411377,-0.22551874816417694,0.4813067615032196,-0.27462613582611084
32559,0.005411434918642044,0.2665609121322632,0.273345947265625,-0.19499345123767853,0.5785715579986572,-0.27626320719718933
32599,0.005355626344680786,0.26521721482276917,0.2784883975982666,-0.19356803596019745,0.5722053050994873,-0.27407729625701904
32639,0.0019368280190974474,0.26859861612319946,0.26913756132125854,-0.21097400784492493,0.5786528587341309,-0.27461981773376465
32679,-0.0002836069033946842,0.2663749158382416,0.2516275942325592,-0.17998173832893372,0.5939211249351501,-0.2693433463573456
32719,-0.0009626172832213342,0.26831236481666565,0.2524595558643341,-0.19242973625659943,0.5828811526298523,-0.27165448665618896
32759,0.006428610999137163,0.27154862880706787,0.24899664521217346,-0.21345996856689453,0.5375497937202454,-0.27024319767951965
32799,0.01171462144702673,0.2737483084201813,0.2515745759010315,-0.228073850274086,0.499178946018219,-0.26684877276420593
32839,0.00803426280617714,0.2729845345020294,0.2525842487812042,-0.20455938577651978,0.5162871479988098,-0.2623201608657837
32879,0.006579259876161814,0.27335652709007263,0.24938452243804932,-0.20482948422431946,0.5274764895439148,-0.26302123069763184
32919,0.006804673001170158,0.2793218791484833,0.2542850375175476,-0.2375686913728714,0.5155819058418274,-0.27380362153053284
32959,0.013130785897374153,0.28216829895973206,0.25458166003227234,-0.24585677683353424,0.48528096079826355,-0.2696465253829956
32999,0.017761437222361565,0.27825728058815,0.2547462284564972,-0.22442607581615448,0.4554089605808258,-0.24925221502780914
33039,0.018658319488167763,0.27927687764167786,0.2513693869113922,-0.2312023937702179,0.4586193859577179,-0.2521296441555023
33079,0.026627205312252045,0.2779870629310608,0.25138378143310547,-0.22021739184856415,0.4232597053050995,-0.2365935742855072
33119,0.021497080102562904,0.28410831093788147,0.256293386220932,-0.24785611033439636,0.45555171370506287,-0.2625713348388672
33159,0.021066421642899513,0.2733096778392792,0.2552306354045868,-0.1860719621181488,0.46190038323402405,-0.2390298992395401
33199,0.022891908884048462,0.27928099036216736,0.2496224045753479,-0.21241645514965057,0.4559226334095001,-0.24738629162311554
33239,0.01676597259938717,0.28145888447761536,0.24753080308437347,-0.215459942817688,0.49011972546577454,-0.25533899664878845
33279,0.02330278791487217,0.2801614999771118,0.24514725804328918,-0.20689067244529724,0.4506172835826874,-0.23932664096355438
33319,0.009791797958314419,0.28977441787719727,0.23825141787528992,-0.2528392970561981,0.528195858001709,-0.27318301796913147
