Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
454680,-0.01895732991397381,0.2315801978111267,0.2299865186214447,-0.2516557574272156,0.41000255942344666,2.6054606437683105
454720,-0.017389390617609024,0.22726275026798248,0.22535976767539978,-0.22305545210838318,0.40631169080734253,2.5921201705932617
454760,-0.021455492824316025,0.22333639860153198,0.22794127464294434,-0.1958089917898178,0.4284926652908325,2.5769286155700684
454800,-0.017185090109705925,0.22249236702919006,0.2312013804912567,-0.19692835211753845,0.4077056348323822,2.5669050216674805
454840,-0.0096663823351264,0.21729344129562378,0.23169945180416107,-0.16380736231803894,0.3696032166481018,2.5532233715057373
454880,-0.014099342748522758,0.22046668827533722,0.22514495253562927,-0.1952139288187027,0.3992627263069153,2.543517589569092
454920,-0.01778438687324524,0.2192186862230301,0.22726377844810486,-0.19295558333396912,0.4202427566051483,2.5291004180908203
454960,-0.016343209892511368,0.22604596614837646,0.228325754404068,-0.2378786951303482,0.4132377803325653,2.520850419998169
455000,-0.02009720355272293,0.22658610343933105,0.22855065762996674,-0.24499431252479553,0.43363216519355774,2.5109288692474365
455040,-0.01861991547048092,0.23153766989707947,0.2245897501707077,-0.26807790994644165,0.4330979883670807,2.5019142627716064
455080,-0.020604904741048813,0.22998687624931335,0.2249417006969452,-0.26078903675079346,0.44493481516838074,2.489495277404785
455120,-0.016023501753807068,0.22711873054504395,0.2287401407957077,-0.24335996806621552,0.4161761701107025,2.473193407058716
455160,-0.009134970605373383,0.22411242127418518,0.23053501546382904,-0.2192891538143158,0.3757832944393158,2.4600727558135986
455200,-0.01047205738723278,0.21591320633888245,0.23260420560836792,-0.17310532927513123,0.39438456296920776,2.448845148086548
455240,-0.008026338182389736,0.21885310113430023,0.2360156625509262,-0.19238097965717316,0.3779626488685608,2.4397220611572266
455280,-0.012518265284597874,0.21743720769882202,0.2371077835559845,-0.1843794286251068,0.4101783037185669,2.4319682121276855
455320,-0.012310406193137169,0.2159850150346756,0.23964813351631165,-0.17855873703956604,0.4083837866783142,2.4219465255737305
455360,-0.014636089093983173,0.21213984489440918,0.2390209436416626,-0.1618235558271408,0.43386679887771606,2.4133572578430176
455400,-0.017546338960528374,0.21877837181091309,0.2307860553264618,-0.2045757919549942,0.4594639241695404,2.4028682708740234
455440,-0.02259613573551178,0.21805855631828308,0.22699879109859467,-0.19936583936214447,0.49629640579223633,2.395787239074707
455480,-0.021416546776890755,0.22028212249279022,0.23277786374092102,-0.21419760584831238,0.5000515580177307,2.3831818103790283
455520,-0.01811791956424713,0.2234078198671341,0.23749354481697083,-0.23437952995300293,0.47591981291770935,2.36665678024292
455560,-0.017394276335835457,0.2174505740404129,0.23624330759048462,-0.20911335945129395,0.4789181649684906,2.359606981277466
455600,-0.017806073650717735,0.2141498476266861,0.23530039191246033,-0.19265811145305634,0.48920369148254395,2.3534231185913086
455640,-0.017701124772429466,0.21271030604839325,0.23516517877578735,-0.1770123839378357,0.5048978328704834,2.3485500812530518
455680,-0.015757156535983086,0.2125527560710907,0.2420751005411148,-0.18211393058300018,0.49905121326446533,2.3335390090942383
455720,-0.019753867760300636,0.21986918151378632,0.241786926984787,-0.23049907386302948,0.5191132426261902,2.3198585510253906
455760,-0.01854417845606804,0.21874462068080902,0.24857188761234283,-0.23258142173290253,0.5117416381835938,2.3111608028411865
455800,-0.020424701273441315,0.2190159559249878,0.24982140958309174,-0.23333124816417694,0.5173462629318237,2.301750659942627
455840,-0.026374727487564087,0.22188766300678253,0.24247896671295166,-0.22942982614040375,0.5566904544830322,2.2961440086364746
455880,-0.023034926503896713,0.22389034926891327,0.2462911456823349,-0.23914563655853271,0.5317076444625854,2.278592586517334
455920,-0.022722749039530754,0.2274411916732788,0.2459082007408142,-0.26458287239074707,0.5249518752098083,2.2632651329040527
455960,-0.02479950711131096,0.2317705601453781,0.25122255086898804,-0.2905709445476532,0.5352607369422913,2.2511208057403564
456000,-0.02636178396642208,0.22790944576263428,0.2507985532283783,-0.25826796889305115,0.5446364879608154,2.2534236907958984
