Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
26460,-0.04532327875494957,0.27722153067588806,0.2607264518737793,-0.2712893486022949,0.261302649974823,-0.08234050869941711
26500,-0.04704807326197624,0.28194984793663025,0.2601300776004791,-0.2927233874797821,0.26744166016578674,-0.07562822848558426
26540,-0.04645206034183502,0.28037160634994507,0.26061058044433594,-0.2878343462944031,0.2664604187011719,-0.07369180768728256
26580,-0.04412006586790085,0.2814493477344513,0.2615033984184265,-0.29493439197540283,0.2509075999259949,-0.08011579513549805
26620,-0.05244433134794235,0.2847660779953003,0.2583079934120178,-0.30783969163894653,0.29975825548171997,-0.057737842202186584
26660,-0.04411565139889717,0.2881588339805603,0.25738757848739624,-0.3156837224960327,0.24805301427841187,-0.08030542731285095
26700,-0.03815486654639244,0.28510481119155884,0.25736990571022034,-0.29581335186958313,0.21986103057861328,-0.09258253872394562
26740,-0.03495257347822189,0.28432390093803406,0.26062411069869995,-0.28839945793151855,0.2064443975687027,-0.10406859964132309
26780,-0.03368319943547249,0.2820405662059784,0.25822144746780396,-0.2744806408882141,0.20795847475528717,-0.10208137333393097
26820,-0.03223428875207901,0.2806445062160492,0.25888025760650635,-0.2646196484565735,0.20613691210746765,-0.10518407076597214
26860,-0.03708665072917938,0.2819342315196991,0.2581765949726105,-0.27311110496520996,0.22844217717647552,-0.0884672999382019
26900,-0.04045005515217781,0.2801033854484558,0.26397889852523804,-0.25540098547935486,0.24199838936328888,-0.0855872854590416
26940,-0.045610081404447556,0.28388696908950806,0.2609688639640808,-0.27005356550216675,0.2677551209926605,-0.06867236644029617
26980,-0.05049807205796242,0.2843313217163086,0.2657727599143982,-0.27091625332832336,0.2926223576068878,-0.058698803186416626
27020,-0.04597621411085129,0.2815859019756317,0.2663250267505646,-0.2515992820262909,0.2676127254962921,-0.07282445579767227
27060,-0.04928954318165779,0.2828923463821411,0.25926902890205383,-0.2618250548839569,0.2980673313140869,-0.05872650444507599
27100,-0.04325234889984131,0.2826409935951233,0.2523522973060608,-0.26657727360725403,0.26866182684898376,-0.06857891380786896
27140,-0.04677259176969528,0.2821415364742279,0.25219669938087463,-0.26082494854927063,0.28517892956733704,-0.059146493673324585
27180,-0.035049326717853546,0.2745918035507202,0.2437429130077362,-0.2194596827030182,0.225635826587677,-0.08023054152727127
27220,-0.033555734902620316,0.268119752407074,0.24352088570594788,-0.19050642848014832,0.2228948175907135,-0.08394766598939896
27260,-0.02914837747812271,0.26726263761520386,0.2445542812347412,-0.19518835842609406,0.19368845224380493,-0.08943373709917068
27300,-0.02599938027560711,0.2673628330230713,0.2498965710401535,-0.20210999250411987,0.18071214854717255,-0.0919433981180191
