Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
162004,75.46337890625,74.73067474365234,1.0128337144851685,-0.834150493144989,-0.8084778785705566,-0.003528937231749296
162044,75.49696350097656,74.74829864501953,1.0129588842391968,-0.832202136516571,-0.8049938678741455,-0.00219407444819808
162084,75.53091430664062,74.7660903930664,1.013076663017273,-0.8267998695373535,-0.8049091100692749,-0.001888600760139525
162124,74.05760192871094,72.6461181640625,1.2198023796081543,1.2660375833511353,1.253958821296692,-0.04240884259343147
162164,73.80139923095703,72.61309051513672,1.239639401435852,1.3997783660888672,1.3887463808059692,-0.04854920879006386
162204,73.77583312988281,72.58219909667969,1.2380846738815308,1.399202823638916,1.3911429643630981,-0.048933956772089005
162244,73.76176452636719,72.55060577392578,1.2353166341781616,1.390587568283081,1.3825386762619019,-0.04728115350008011
162284,73.74745178222656,72.5185775756836,1.2325410842895508,1.3866708278656006,1.3771473169326782,-0.046774886548519135
162324,73.73291015625,72.48612213134766,1.229764461517334,1.3804829120635986,1.3727744817733765,-0.047924406826496124
162364,73.7181625366211,72.45323944091797,1.2269536256790161,1.3753001689910889,1.3707001209259033,-0.047751326113939285
162404,73.70317840576172,72.41992950439453,1.224112629890442,1.3665437698364258,1.3633865118026733,-0.04658015817403793
162444,73.68798065185547,72.38619232177734,1.2212681770324707,1.3601776361465454,1.3563936948776245,-0.04414800927042961
162484,73.67254638671875,72.35202026367188,1.218416690826416,1.3526298999786377,1.3494654893875122,-0.04227565973997116
162524,73.65689086914062,72.31742095947266,1.2155641317367554,1.3487517833709717,1.3428632020950317,-0.04434496909379959
162564,73.64100646972656,72.28240966796875,1.212723731994629,1.3443560600280762,1.3333817720413208,-0.04289625212550163
162604,73.62491607666016,72.24698638916016,1.2098798751831055,1.3378413915634155,1.3253751993179321,-0.042487241327762604
162644,73.60861206054688,72.21115112304688,1.207029104232788,1.3321492671966553,1.3191732168197632,-0.04313693568110466
162684,73.59209442138672,72.1749038696289,1.2041865587234497,1.3253674507141113,1.3089451789855957,-0.04246325045824051
162724,73.57536315917969,72.13825225830078,1.2013379335403442,1.319897174835205,1.3049407005310059,-0.04249456897377968
162764,73.55841827392578,72.10118103027344,1.1984773874282837,1.315740704536438,1.3001534938812256,-0.04285458102822304
162804,73.54127502441406,72.06371307373047,1.195602297782898,1.3075069189071655,1.2945733070373535,-0.04138283059000969
162844,74.41295623779297,72.04261779785156,1.0231130123138428,0.6023656725883484,0.5980507135391235,-0.016761187463998795
162884,104.25473022460938,43.0202522277832,0.8709167838096619,0.0676044374704361,-0.23779496550559998,0.0005244759377092123
162924,25.300201416015625,-20.708343505859375,-0.045475251972675323,-0.004372003488242626,0.0016471706330776215,0.003238752018660307
162964,25.300399780273438,-20.708436965942383,-0.04550310596823692,-0.0035985740832984447,0.0030607408843934536,0.006067243870347738
